	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3	0	4	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	3	0	0	0	0	2	0	2	0	2	0	0	5	3	4	6	0	0	0	0	0	0	0	0	0	2	0	4	0	2	2	0	0	0	3	4	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	2
GO_CHLORIDE_TRANSPORT	3	0	4	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	4	0	4	5	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CHONDROITIN_SULFATE_CATABOLIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CHROMATIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
GO_CHROMATIN_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	5	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CHROMATIN_DNA_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CILIARY_BASAL_BODY	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_CILIARY_PLASM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_CILIARY_ROOTLET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CILIARY_TRANSITION_ZONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CILIUM	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	6	0	0	0	0	0	0	0	0	8	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	10	0	0	0	12	0	0	0	0	0	0	0	9	0	0
GO_CILIUM_MOVEMENT	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
GO_CILIUM_ORGANIZATION	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	10	0	0	5	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	0	0	0	7	8	0	0	0	10	4	0	0	0	0	4	0	5	0	0
GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CIRCADIAN_RHYTHM	0	0	0	3	5	0	0	0	0	0	0	0	0	4	3	0	5	5	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	7	0	3	0	7	0	0	6	0	0	3	0	0	0	0	0	0	6	6	5	0	0	7	0	0	0	0	2	4	0	0	0	0
GO_CIRCADIAN_SLEEP_WAKE_CYCLE	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CIRCADIAN_SLEEP_WAKE_CYCLE_REM_SLEEP	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	16	18	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	26	0	0	9	23	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CIRCULATORY_SYSTEM_PROCESS	4	5	0	0	10	0	0	5	2	0	0	0	0	11	7	25	14	11	6	0	23	0	5	0	0	0	0	0	6	5	10	5	19	0	27	39	5	14	7	21	0	11	3	25	16	6	22	16	4	5	0	0	19	0	8	24	24	14	16	3	3	19	5	0	0	3	6	10	0	0	0	0
GO_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CLATHRIN_BINDING	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	4	0	0	3	3	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_CLATHRIN_COATED_VESICLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CLATHRIN_COATED_VESICLE_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	2	0	0	2	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CLATHRIN_SCULPTED_VESICLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COAGULATION	0	0	8	0	0	0	0	0	0	0	0	3	0	0	3	10	0	0	0	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2
GO_COATED_VESICLE_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COCHLEA_DEVELOPMENT	0	0	3	2	2	0	0	2	0	0	0	0	0	2	4	3	0	2	0	0	3	0	0	0	0	0	0	0	3	2	2	0	4	2	3	4	0	0	0	4	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0	3	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_COGNITION	4	0	0	0	6	0	2	2	0	0	0	0	0	6	0	0	10	7	4	0	9	2	2	0	2	0	0	4	0	0	0	4	10	0	13	12	3	0	5	9	3	0	2	12	8	8	11	0	2	0	0	0	8	2	4	8	7	0	7	0	0	10	3	0	0	0	0	0	0	7	0	0
GO_COLLAGEN_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COLLAGEN_CATABOLIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	4	0	0	0	0	13	0	0	0	0	0	5	9	0	0	0	10	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COLLAGEN_FIBRIL_ORGANIZATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COLLAGEN_METABOLIC_PROCESS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COLLAGEN_TRIMER	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	2	0	0
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	3	0	4	0	2	2	0	0	0	4	0	0	0	0	0	5	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COMPARTMENT_PATTERN_SPECIFICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
GO_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CONDITIONED_TASTE_AVERSION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CONTRACTILE_FIBER	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	3	6	0	0	0	6	5	0	0	6	2	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0
GO_CONVERGENT_EXTENSION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COP9_SIGNALOSOME	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	0	0	0	2	0	0	0	3	2	0	3	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CORTICAL_CYTOSKELETON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CORTICOSPINAL_TRACT_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CORTICOSTEROID_HORMONE_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CORTICOTROPIN_RELEASING_HORMONE_RECEPTOR_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_CORTICOTROPIN_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CORTISOL_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CORTISOL_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_COSTAMERE	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	2	2	0	0	2	0	0	2	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CRANIAL_NERVE_DEVELOPMENT	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CRANIAL_NERVE_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CYCLASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CYCLIC_NUCLEOTIDE_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	0	0	0	0	4	0	0	0	2	3	4	5	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CYCLIC_NUCLEOTIDE_GATED_ION_CHANNEL_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	0	0	5	0	4	0	0	0	0	0	0	0	0	0	3	8	7	0	0	0	7	0	2	0	0	0	0	0	5	0	0	0	8	0	10	9	0	6	0	0	0	0	0	9	0	6	9	0	0	0	4	0	0	0	0	7	0	0	7	0	0	7	0	0	0	0	0	0	0	5	0	0
GO_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	5	0	0	0	3	0	4	3	0	2	0	2	0	0	0	4	2	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CYTOKINE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	2	0	0	2	0	0	0	0	0	0	0	0	0
GO_CYTOKINE_RECEPTOR_BINDING	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_CYTOKINE_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CYTOPLASMIC_MICROTUBULE	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0
GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_CYTOPLASMIC_REGION	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	4	0	3	2	7	7	0	0	6	7	3	0	0	0	3	6	0	0	0	0	2	0	3	0	8	0	4	0	6	0	0	2	0	7	3	0	0	2	0	0	0	0	0	0
