chr1	9996	10467
chr1	28883	30023
chr1	137398	137570
chr1	237696	238037
chr1	388979	389344
chr1	564517	564840
chr1	565041	565257
chr1	566090	566747
chr1	567268	567678
chr1	569301	569477
chr1	601107	601606
chr1	672367	672728
chr1	707311	707515
chr1	713742	714612
chr1	755633	755837
chr1	762121	763415
chr1	780947	781725
chr1	795695	795990
chr1	805186	805546
chr1	839679	840747
chr1	846481	846951
chr1	852488	852727
chr1	856263	856727
chr1	859103	861327
chr1	868922	869164
chr1	875597	876165
chr1	876453	878189
chr1	894301	894988
chr1	895887	896656
chr1	901686	902711
chr1	911308	911931
chr1	919472	919932
chr1	931189	931450
chr1	934220	934765
chr1	934992	936556
chr1	937123	937430
chr1	940507	941140
chr1	941832	942160
chr1	948375	949298
chr1	954637	956011
chr1	960092	960688
chr1	967974	969621
chr1	975648	976629
chr1	988511	988689
chr1	994300	995315
chr1	999210	999743
chr1	1003968	1005022
chr1	1014720	1016102
chr1	1051207	1052198
chr1	1057394	1057902
chr1	1060157	1060758
chr1	1063782	1064171
chr1	1072037	1072368
chr1	1085664	1085856
chr1	1092830	1093857
chr1	1109161	1109647
chr1	1111638	1112113
chr1	1117970	1118190
chr1	1136195	1137279
chr1	1141430	1142251
chr1	1166902	1167891
chr1	1182121	1182434
chr1	1182872	1183066
chr1	1200646	1200963
chr1	1208841	1209943
chr1	1225467	1225769
chr1	1226999	1227680
chr1	1242809	1244693
chr1	1259630	1260684
chr1	1284252	1285375
chr1	1289804	1290062
chr1	1290258	1290985
chr1	1295527	1296196
chr1	1310227	1311043
chr1	1334288	1335403
chr1	1342346	1343292
chr1	1350379	1351144
chr1	1355397	1355639
chr1	1363095	1363295
chr1	1367244	1367608
chr1	1368666	1368981
chr1	1370786	1371468
chr1	1373432	1373960
chr1	1406785	1407987
chr1	1414008	1414222
chr1	1417307	1417491
chr1	1440227	1441093
chr1	1446655	1448204
chr1	1474877	1475256
chr1	1475533	1476636
chr1	1486394	1486571
chr1	1509379	1510738
chr1	1534823	1535276
chr1	1535607	1535977
chr1	1540994	1541187
chr1	1550353	1551790
chr1	1567062	1567909
chr1	1590107	1591079
chr1	1612222	1612442
chr1	1623730	1625162
chr1	1655371	1656348
chr1	1677056	1678388
chr1	1709297	1710779
chr1	1728152	1728367
chr1	1730086	1730406
chr1	1758182	1758363
chr1	1758667	1758862
chr1	1764685	1764945
chr1	1765546	1765750
chr1	1778197	1779035
chr1	1790288	1790964
chr1	1812767	1812969
chr1	1814646	1815208
chr1	1821487	1823461
chr1	1840078	1841175
chr1	1850160	1851273
chr1	1875381	1875941
chr1	1891360	1891867
chr1	1934946	1935542
chr1	1950764	1951401
chr1	1976096	1976524
chr1	1980946	1982840
chr1	1992621	1992827
chr1	2029435	2029763
chr1	2036096	2036359
