chr1	9998	10465
chr1	28909	30053
chr1	326897	327130
chr1	389041	389596
chr1	565046	565257
chr1	566099	566738
chr1	567273	567672
chr1	601110	601621
chr1	713761	714631
chr1	762140	763427
chr1	780888	781725
chr1	805066	805486
chr1	839717	840581
chr1	856289	856804
chr1	859001	859878
chr1	860301	861127
chr1	875709	876599
chr1	876945	877946
chr1	894369	894967
chr1	895890	896691
chr1	901554	902625
chr1	911355	912041
chr1	919649	919932
chr1	934220	934832
chr1	935052	936289
chr1	937065	937425
chr1	940474	941037
chr1	941823	942177
chr1	948360	949174
chr1	954737	956129
chr1	960081	960659
chr1	967877	969249
chr1	969251	969521
chr1	975419	976313
chr1	994444	995289
chr1	999305	999724
chr1	1003965	1004978
chr1	1014834	1016076
chr1	1051233	1052256
chr1	1057436	1057731
chr1	1060203	1060858
chr1	1072361	1072863
chr1	1092823	1093906
chr1	1109166	1109612
chr1	1111609	1112002
chr1	1136350	1137281
chr1	1141695	1142126
chr1	1166890	1167887
chr1	1182072	1182604
chr1	1184533	1184819
chr1	1185524	1185813
chr1	1208800	1209887
chr1	1225482	1225776
chr1	1227016	1227834
chr1	1242791	1244465
chr1	1259656	1260627
chr1	1268025	1268260
chr1	1284435	1285370
chr1	1289175	1289734
chr1	1289957	1290240
chr1	1290712	1290925
chr1	1295813	1296156
chr1	1310376	1311111
chr1	1317659	1318115
chr1	1334277	1335424
chr1	1342249	1343188
chr1	1350286	1351263
chr1	1367294	1367545
chr1	1368480	1368979
chr1	1370804	1371359
chr1	1373468	1373832
chr1	1376233	1376497
chr1	1383824	1384125
chr1	1406608	1407748
chr1	1440416	1441092
chr1	1446884	1448155
chr1	1474947	1475256
chr1	1475542	1476466
chr1	1509432	1510586
chr1	1521763	1521971
chr1	1535021	1535283
chr1	1535506	1535823
chr1	1550581	1551716
chr1	1567120	1567835
chr1	1580389	1580795
chr1	1590238	1590960
chr1	1623745	1625196
chr1	1631849	1632326
chr1	1655479	1656367
chr1	1677151	1678426
chr1	1709422	1710834
chr1	1758586	1758786
chr1	1778356	1778932
chr1	1790204	1790969
chr1	1795992	1796204
chr1	1814648	1815066
chr1	1821864	1823298
chr1	1840055	1840933
chr1	1850214	1851343
chr1	1875375	1875903
chr1	1891355	1891773
chr1	1934935	1935591
chr1	1950732	1951233
chr1	1960297	1960550
chr1	1980978	1982319
chr1	2029484	2029788
chr1	2047173	2047414
chr1	2047465	2047688
chr1	2057159	2057373
chr1	2064510	2065277
chr1	2105670	2106185
chr1	2120859	2121379
chr1	2125946	2127036
chr1	2130641	2131014
chr1	2136008	2136363
chr1	2136699	2137302
chr1	2143984	2144670
chr1	2158472	2159481
chr1	2160736	2161059
chr1	2201981	2202332
chr1	2203471	2203867
chr1	2207431	2207736
chr1	2210476	2211037
chr1	2242962	2243382
chr1	2245793	2246803
chr1	2253560	2253881
chr1	2267850	2268053
chr1	2313157	2313543
chr1	2322605	2323521
chr1	2337975	2338343
chr1	2343626	2344826
chr1	2365077	2365283
chr1	2375204	2375627
chr1	2383434	2383831
chr1	2399435	2399688
chr1	2405273	2405821
chr1	2457244	2458395
chr1	2466297	2466549
chr1	2477342	2478732
chr1	2488612	2488824
chr1	2507443	2507654
chr1	2509642	2510092
chr1	2517375	2518781
chr1	2574056	2575044
chr1	2585179	2585627
chr1	2628938	2629297
chr1	2986182	2986963
chr1	3021890	3022776
chr1	3031579	3032147
chr1	3053308	3053825
chr1	3086988	3087277
chr1	3087445	3087974
chr1	3135873	3136394
chr1	3138649	3138880
chr1	3150079	3150329
chr1	3164106	3164926
chr1	3166572	3167300
chr1	3200382	3200806
chr1	3209684	3209945
chr1	3229760	3230319
chr1	3236612	3237607
chr1	3247281	3247727
chr1	3255259	3255491
chr1	3265748	3266501
chr1	3268986	3269698
chr1	3286278	3286891
chr1	3301453	3301665
chr1	3309550	3310860
chr1	3320082	3320455
chr1	3334429	3335033
chr1	3341378	3341694
chr1	3347968	3348396
chr1	3370840	3371937
chr1	3387710	3388670
chr1	3399083	3399426
chr1	3407872	3408499
chr1	3418612	3419104
chr1	3447086	3448568
chr1	3481918	3482315
chr1	3503836	3504471
chr1	3527531	3528644
chr1	3530114	3530461
chr1	3535413	3535839
chr1	3540795	3542342
chr1	3566424	3566816
chr1	3569061	3569639
chr1	3585331	3585892
chr1	3591565	3591855
chr1	3600736	3601064
chr1	3612104	3612414
chr1	3624071	3624307
chr1	3629530	3629815
chr1	3634583	3634992
chr1	3640734	3641187
chr1	3663512	3664117
chr1	3667110	3667582
chr1	3688717	3689670
chr1	3712635	3713501
chr1	3773257	3774411
chr1	3816459	3818051
chr1	3827313	3827862
chr1	4216186	4216496
chr1	4244115	4244592
chr1	4327748	4328173
chr1	4522807	4523054
chr1	4577295	4577784
chr1	4589697	4590167
chr1	4712786	4713039
chr1	4715307	4715644
chr1	4716058	4716715
chr1	4718938	4719140
chr1	4770845	4771794
chr1	4830884	4831082
chr1	5025150	5025776
chr1	5179341	5179829
chr1	5285858	5287041
chr1	5301210	5301936
chr1	5415484	5415721
chr1	5542020	5542289
chr1	5569867	5570181
