TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
HIC1	AB073649	0.23961	28	0	rgb(217,217,217)	1.5401	2,2
ZNF846	AB073649	0.90434	50.62	0.621	rgb(224, 98,100)	1.9926	2,2
HIC1	ABCC9	-0.90669	50.66	-0.66	rgb( 74,130,242)	1.9934	2,2
ZNF846	ABCC9	0.98996	50.87	0.865	rgb(227, 52, 53)	1.9976	2,2
HIC1	ACSS3	-0.80558	50.33	-0.33	rgb(146,174,229)	1.9868	None
ZNF846	ACSS3	0.80913	50.35	0.347	rgb(221,151,151)	1.9872	None
HIC1	AF198444	-0.54469	43.34	-0.34	rgb(144,172,230)	1.847	2,2
ZNF846	AF198444	0.31152	34	0	rgb(217,217,217)	1.6601	2,2
HIC1	AF258560	0.016605	14	0	rgb(217,217,217)	1.2601	2,2
ZNF846	AF258560	-0.70917	48.49	-0.49	rgb(111,153,235)	1.95	2,2
HIC1	AGAP9	0.19533	25	0	rgb(217,217,217)	1.4801	2,2
ZNF846	AGAP9	0.48674	42.32	0.322	rgb(221,156,156)	1.8266	2,2
HIC1	AIF1	-0.72441	48.72	-0.72	rgb( 60,121,244)	1.9546	None
ZNF846	AIF1	-0.40083	38.47	-0.47	rgb(115,155,235)	1.7495	None
HIC1	AK054970	-0.81429	50.38	-0.38	rgb(134,167,231)	1.9878	2,2
ZNF846	AK054970	0.78121	49.8	0.799	rgb(226, 64, 66)	1.9762	2,2
HIC1	AK057596	-0.53763	43.17	-0.17	rgb(179,194,224)	1.8436	2,2
ZNF846	AK057596	0.65679	47.54	0.542	rgb(223,114,115)	1.931	2,2
HIC1	AK094156	0.092482	18	0	rgb(217,217,217)	1.3401	2,2
ZNF846	AK094156	0.0067328	14	0	rgb(217,217,217)	1.2601	2,2
HIC1	AK096291	-0.39926	37.37	-0.37	rgb(138,169,231)	1.7275	2,2
ZNF846	AK096291	-0.40492	39.04	-0.039	rgb(209,212,218)	1.761	2,2
HIC1	AK123889	-0.72094	48.64	-0.64	rgb( 78,132,241)	1.953	2,2
ZNF846	AK123889	0.94403	50.71	0.709	rgb(225, 82, 83)	1.9944	2,2
HIC1	AK125858	0.28724	31	0	rgb(217,217,217)	1.6001	2,2
ZNF846	AK125858	0.82887	50.44	0.439	rgb(222,133,134)	1.989	2,2
HIC1	AK128559	0.092482	18	0	rgb(217,217,217)	1.3401	2,2
ZNF846	AK128559	0.47732	42.17	0.168	rgb(219,185,185)	1.8236	2,2
HIC1	ANKRD20A9P	-0.63346	46.44	-0.44	rgb(122,159,234)	1.909	2,2
ZNF846	ANKRD20A9P	0.76914	49.63	0.633	rgb(224, 96, 97)	1.9728	2,2
HIC1	ANKRD36B	-0.35787	35.31	-0.31	rgb(150,176,229)	1.6863	2,2
ZNF846	ANKRD36B	-0.42639	40.02	-0.015	rgb(214,215,218)	1.7806	2,2
HIC1	ARC	-0.35564	36.31	-0.31	rgb(150,176,229)	1.7063	None
ZNF846	ARC	0.12321	21	0	rgb(217,217,217)	1.4001	None
HIC1	AX746617	0.30343	32	0	rgb(217,217,217)	1.6201	2,2
ZNF846	AX746617	0.27869	32	0	rgb(217,217,217)	1.6201	2,2
