TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
ETV1	AADAT	0.93036	50.72	0.779	rgb(226, 68, 70)	1.9946	None
MAFB	AADAT	-0.3689	37.2	-0.2	rgb(174,191,225)	1.7241	None
NR4A3	AADAT	-0.70781	48.48	-0.48	rgb(113,154,235)	1.9498	None
FEV	AB073649	-0.38885	37.07	-0.072	rgb(201,208,220)	1.7215	2,2
ETV1	AB074188	0.1881	26	0	rgb(217,217,217)	1.5001	2,2
FEV	AB074188	0.32805	35	0	rgb(217,217,217)	1.6801	2,2
MAFB	AB074188	0.15118	22	0	rgb(217,217,217)	1.4201	2,2
MAFB	ABCA9	0.068278	17	0	rgb(217,217,217)	1.3201	None
NR4A3	ABCA9	0.53812	44.28	0.277	rgb(220,164,165)	1.8658	None
MAFA	ABCC4	-0.63589	46.47	-0.47	rgb(114,154,235)	1.9096	None
MAFB	ABCC4	0.56059	44.08	0.08	rgb(218,202,202)	1.8618	None
SPIB	ABCC4	-0.44531	40.46	-0.46	rgb(117,156,235)	1.7894	None
ETV1	ABCC8	0.84998	50.5	0.496	rgb(222,122,123)	1.9902	None
FEV	ABCC8	0.25535	29	0	rgb(217,217,217)	1.5601	None
MAFA	ABLIM2	-0.61553	46.54	-0.54	rgb(101,146,237)	1.911	None
MAFA	ACBD7	0.084387	19	0	rgb(217,217,217)	1.3601	None
MAFB	ACBD7	-0.60987	46.45	-0.45	rgb(119,158,234)	1.9092	None
NR4A3	ACBD7	0.035399	15	0	rgb(217,217,217)	1.2801	None
MAFA	ACE	0.35019	36.18	0.185	rgb(219,182,182)	1.7037	None
MAFB	ACE	0.76311	49.55	0.548	rgb(223,112,113)	1.9712	None
NR4A3	ACE	-0.70409	48.55	-0.55	rgb( 98,144,238)	1.9512	None
FEV	ACOT7	0.40268	37.47	0.47	rgb(222,127,128)	1.7295	None
NR4A3	ACOT7	-0.43362	39.2	-0.2	rgb(173,190,225)	1.7642	None
ETV1	ACSL6	0.19533	25	0	rgb(217,217,217)	1.4801	None
FEV	ACSL6	-0.44824	40.55	-0.55	rgb( 99,145,238)	1.7912	None
MAFA	ACSL6	0.29533	33	0	rgb(217,217,217)	1.6401	None
