Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	7/848	1.8533352100424688e-09	3.9846707015913076e-07	0	0	159.40190249702738	3204.979125491546	NHLH1;SMAD9;GRHL3;LMX1B;PROX1;SOX4;TP73
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	7/1478	8.890424188754544e-08	9.557206002911134e-06	0	0	88.13528212100611	1430.9385270069542	NHLH1;SMAD9;GRHL3;LMX1B;PROX1;SOX4;TP73
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	6/1120	7.731461650893009e-07	5.5408808498066566e-05	0	0	50.83842010771993	715.438802486242	NHLH1;GRHL3;LMX1B;PROX1;SOX4;TP73
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	6/1598	6.270463676267605e-06	0.00033703742259938376	0	0	34.673366834170864	415.37515455287286	NHLH1;GRHL3;LMX1B;PROX1;SOX4;TP73
GO_Biological_Process_2018	neural tube development (GO:0021915)	2/16	1.6752881865619173e-05	0.0006426019906467188	0	0	475.66666666666674	5230.877918345019	PROX1;SOX4
GO_Biological_Process_2018	neuron differentiation (GO:0030182)	3/139	1.7933078808745634e-05	0.0006426019906467188	0	0	87.6	957.3684489410347	LMX1B;PROX1;SOX4
GO_Biological_Process_2018	ventricular septum morphogenesis (GO:0060412)	2/21	2.928839492649749e-05	0.0008995721298852801	0	0	350.40350877192975	3657.623672658719	PROX1;SOX4
GO_Biological_Process_2018	ventricular septum development (GO:0003281)	2/28	5.264561729676873e-05	0.0014148509648506595	0	0	255.97435897435898	2521.840843132077	PROX1;SOX4
GO_Biological_Process_2018	central nervous system development (GO:0007417)	3/217	6.776638191814174e-05	0.0014840345626665073	0	0	55.45233644859814	532.3116165904913	NHLH1;PROX1;SOX4
GO_Biological_Process_2018	central nervous system neuron differentiation (GO:0021953)	2/32	6.902486337983755e-05	0.0014840345626665073	0	0	221.8	2125.075510278736	PROX1;SOX4
GO_Biological_Process_2018	cardiac ventricle morphogenesis (GO:0003208)	2/43	0.0001253885401588909	0.002450776012196504	0	0	162.20325203252034	1457.2491531056255	PROX1;SOX4
GO_Biological_Process_2018	chordate embryonic development (GO:0043009)	2/56	0.0002132861522526422	0.0038213768945265054	0	0	123.07407407407408	1040.3298692469639	LMX1B;PROX1
