Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	transcription regulatory region sequence-specific DNA binding (GO:0000976)	4/292	5.293933147829673e-06	0.00014823012813923084	0	0	54.73055555555555	664.9187326823297	NHLH1;PROX1;AEBP1;GATA2
GO_Molecular_Function_2018	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	3/159	3.998614112051328e-05	0.0005598059756871858	0	0	63.573717948717956	643.8096198959514	PROX1;AEBP1;HIC1
GO_Molecular_Function_2018	RNA polymerase II regulatory region DNA binding (GO:0001012)	3/201	8.033675670348003e-05	0.0007498097292324803	0	0	49.982323232323225	471.2974857239345	NHLH1;AEBP1;GATA2
GO_Molecular_Function_2018	RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	3/460	0.0009157096881080796	0.006409967816756557	0	0	21.37199124726477	149.51441526168742	NHLH1;AEBP1;GATA2
GO_Molecular_Function_2018	LBD domain binding (GO:0050693)	1/6	0.0026972559359141816	0.015104633241119415	0	0	499.65	2955.689739283532	PROX1
GO_Molecular_Function_2018	serine-type exopeptidase activity (GO:0070008)	1/9	0.004043466034301457	0.016173864137205826	0	0	312.234375	1720.6153032705636	AEBP1
GO_Molecular_Function_2018	serine-type carboxypeptidase activity (GO:0004185)	1/9	0.004043466034301457	0.016173864137205826	0	0	312.234375	1720.6153032705636	AEBP1
GO_Molecular_Function_2018	C2H2 zinc finger domain binding (GO:0070742)	1/12	0.0053880625223818295	0.0188582188283364	0	0	227.04545454545453	1185.9876925180256	GATA2
GO_Molecular_Function_2018	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	2/284	0.0067724937261895105	0.021069980481478474	0	0	19.96859169199595	99.74083729230145	NHLH1;GATA2
GO_Molecular_Function_2018	ligand-dependent nuclear receptor binding (GO:0016922)	1/17	0.007625473965426541	0.021351327103194314	0	0	156.0546875	760.9633551596094	PROX1
GO_Molecular_Function_2018	enhancer binding (GO:0035326)	1/26	0.011641548186931168	0.029241439181378517	0	0	99.83	444.56044425456116	GATA2
GO_Molecular_Function_2018	metallocarboxypeptidase activity (GO:0004181)	1/28	0.012532045363447935	0.029241439181378517	0	0	92.42592592592592	404.77622655320914	AEBP1
GO_Molecular_Function_2018	carboxypeptidase activity (GO:0004180)	1/39	0.017417046832985512	0.037513639332584184	0	0	65.63486842105263	265.8412914846341	AEBP1
GO_Molecular_Function_2018	exopeptidase activity (GO:0008238)	1/45	0.02007253046339058	0.04014506092678116	0	0	56.66761363636363	221.47987353276542	AEBP1
GO_Molecular_Function_2018	metalloexopeptidase activity (GO:0008235)	1/54	0.024043797089670683	0.04488175456738526	0	0	47.02358490566038	175.29819860584723	AEBP1
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	1/64	0.0284395333057657	0.046841584268319976	0	0	39.53968253968254	140.7602846691535	PROX1
GO_Molecular_Function_2018	enhancer sequence-specific DNA binding (GO:0001158)	1/64	0.0284395333057657	0.046841584268319976	0	0	39.53968253968254	140.7602846691535	GATA2
GO_Molecular_Function_2018	core promoter sequence-specific DNA binding (GO:0001046)	1/73	0.03238064093072697	0.050369885892241964	0	0	34.58159722222222	118.62160586885466	PROX1
GO_Molecular_Function_2018	histone deacetylase binding (GO:0042826)	1/85	0.037613344828341375	0.055430192378608335	0	0	29.623511904761905	97.17686109400611	HIC1
GO_Molecular_Function_2018	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	1/97	0.042820881570644315	0.05709450876085907	0	0	25.90494791666667	81.61948121913939	PROX1
GO_Molecular_Function_2018	core promoter binding (GO:0001047)	1/97	0.042820881570644315	0.05709450876085907	0	0	25.90494791666667	81.61948121913939	PROX1
GO_Molecular_Function_2018	RNA polymerase II transcription factor binding (GO:0001085)	1/121	0.05316087614918169	0.06765929691714033	0	0	20.698958333333334	60.73969737237706	GATA2
GO_Molecular_Function_2018	DNA binding (GO:0003677)	2/893	0.058194187569753114	0.07084509791100377	0	0	6.124739458072791	17.418574046529105	PROX1;HIC1
GO_Molecular_Function_2018	transcription corepressor activity (GO:0003714)	1/203	0.0877442437219528	0.10236828434227828	0	0	12.245668316831686	29.79774005277871	PROX1
GO_Molecular_Function_2018	regulatory region DNA binding (GO:0000975)	1/224	0.09641832745406567	0.10798852674855358	0	0	11.080717488789238	25.918451709518546	PROX1
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	1/280	0.11919189968074473	0.1283605073484943	0	0	8.831541218637993	18.784869062835753	PROX1
GO_Molecular_Function_2018	transcription regulatory region DNA binding (GO:0044212)	1/374	0.1562739007969575	0.16206182304869665	0	0	6.574396782841824	12.2030339594978	PROX1
GO_Molecular_Function_2018	sequence-specific DNA binding (GO:0043565)	1/394	0.16398222709259322	0.16398222709259322	0	0	6.233460559796437	11.27007941555969	HIC1
