TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
ETV1	AADAT	0.93036	50.72	0.779	rgb(226, 68, 70)	1.9946	None
ETV1	AB074188	0.1881	26	0	rgb(217,217,217)	1.5001	2,2
FEV	AB074188	0.32805	35	0	rgb(217,217,217)	1.6801	2,2
SPIB	ABCC4	-0.44531	40.46	-0.46	rgb(117,156,235)	1.7894	None
ETV1	ABCC8	0.84998	50.5	0.496	rgb(222,122,123)	1.9902	None
FEV	ABCC8	0.25535	29	0	rgb(217,217,217)	1.5601	None
ETV1	ACSL6	0.19533	25	0	rgb(217,217,217)	1.4801	None
FEV	ACSL6	-0.44824	40.55	-0.55	rgb( 99,145,238)	1.7912	None
ETV1	ACSS3	0.24796	30	0	rgb(217,217,217)	1.5801	None
FEV	ACSS3	0.99587	50.92	0.92	rgb(227, 41, 43)	1.9986	None
SPIB	ACSS3	0.076869	18	0	rgb(217,217,217)	1.3401	None
ETV1	ACTG1P4	0.060595	16	0	rgb(217,217,217)	1.3001	2,2
FEV	ACTG1P4	0.21045	26	0	rgb(217,217,217)	1.5001	2,2
ETV1	ADAM12	-0.46117	40.29	-0.29	rgb(155,179,228)	1.786	None
FEV	ADAM12	0.73284	49.2	0.546	rgb(223,113,114)	1.9642	None
SPIB	ADAM12	0.34969	36.16	0.158	rgb(219,187,187)	1.7033	None
ETV1	ADAMTSL2	0.51619	43.38	0.384	rgb(221,144,144)	1.8478	None
FEV	ADAMTSL2	-0.77922	49.7	-0.7	rgb( 65,124,244)	1.9742	None
SPIB	ADAMTSL2	0.28724	31	0	rgb(217,217,217)	1.6001	None
FEV	ADCY1	0.30343	32	0	rgb(217,217,217)	1.6201	None
SPIB	ADCY1	0.32805	35	0	rgb(217,217,217)	1.6801	None
FEV	ADCY2	0.28724	31	0	rgb(217,217,217)	1.6001	None
FEV	ADCY5	0.15118	22	0	rgb(217,217,217)	1.4201	None
ETV1	ADH6	0.98459	50.84	0.835	rgb(226, 57, 59)	1.997	None
SPIB	ADH6	-0.83474	50.47	-0.47	rgb(114,155,235)	1.9896	None
SPIB	ADORA2A	0.027303	15	0	rgb(217,217,217)	1.2801	2,2
FEV	AGT	-0.39475	37.24	-0.24	rgb(166,186,226)	1.7249	None
SPIB	AGT	0.94403	50.71	0.708	rgb(225, 82, 83)	1.9944	None
ETV1	AIF1	-0.42491	39.62	-0.62	rgb( 82,135,241)	1.7726	None
FEV	AIF1	0.95374	50.78	0.781	rgb(226, 68, 69)	1.9958	None
SPIB	AK022997	0.93222	50.68	0.68	rgb(224, 87, 89)	1.9938	2,2
FEV	AK024119	0.5	42.65	0.65	rgb(224, 93, 94)	1.8332	2,2
SPIB	AK024119	0.13825	22	0	rgb(217,217,217)	1.4201	2,2
FEV	AK056486	-0.87476	50.59	-0.59	rgb( 90,140,239)	1.992	2,2
FEV	AK094786	0.24796	30	0	rgb(217,217,217)	1.5801	2,2
FEV	AK095045	0.62214	46.87	0.866	rgb(227, 52, 53)	1.9176	2,2
SPIB	AK123868	0.5753	45.4	0.404	rgb(221,140,141)	1.8882	2,2
FEV	AK125301	-0.53874	43.21	-0.21	rgb(171,189,225)	1.8444	2,2
ETV1	AK125333	0.37051	37.25	0.246	rgb(220,170,170)	1.7251	2,2
FEV	AK125333	0.060595	16	0	rgb(217,217,217)	1.3001	2,2
SPIB	AK125727	-0.35952	35.36	-0.36	rgb(139,170,231)	1.6873	2,2
FEV	AK128833	0.10029	19	0	rgb(217,217,217)	1.3601	2,2
ETV1	AK311257	0.18104	25	0	rgb(217,217,217)	1.4801	2,2
ETV1	AK5	0.0067328	14	0	rgb(217,217,217)	1.2601	None
