TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
SOX4	AGT	-0.76663	49.58	-0.58	rgb( 91,140,239)	1.9718	None
TFCP2L1	AGT	-0.41198	39.26	-0.26	rgb(160,182,227)	1.7654	None
SOX4	AK5	0.5366	43.14	0.139	rgb(219,190,191)	1.843	None
TFCP2L1	AK5	-0.87641	50.56	-0.56	rgb( 95,143,238)	1.9914	None
SOX4	AKR1B1	-0.97476	50.8	-0.8	rgb( 44,112,247)	1.9962	None
TFCP2L1	AKR1B1	-0.85828	50.52	-0.52	rgb(105,149,237)	1.9906	None
SOX4	AMBP	0.084387	19	0	rgb(217,217,217)	1.3601	None
TFCP2L1	AMBP	0.56183	44.13	0.127	rgb(218,193,193)	1.8628	None
SOX4	ARHGAP9	0.23961	28	0	rgb(217,217,217)	1.5401	None
TFCP2L1	ARHGAP9	-0.85828	50.52	-0.52	rgb(103,148,237)	1.9906	None
SOX4	ARHGEF26-AS1	0.34552	36.07	0.072	rgb(218,203,203)	1.7015	None
TFCP2L1	ARHGEF26-AS1	0.79228	50.25	0.248	rgb(220,170,170)	1.9852	None
SOX4	BAALC	-0.63912	46.54	-0.54	rgb(100,146,237)	1.911	None
TFCP2L1	BAALC	-0.89488	50.6	-0.6	rgb( 86,137,240)	1.9922	None
SOX4	BC010924	0.15832	24	0	rgb(217,217,217)	1.4601	2,2
TFCP2L1	BC010924	-0.66435	47.43	-0.43	rgb(123,160,233)	1.9288	2,2
SOX4	BTBD17	-0.92197	50.7	-0.7	rgb( 65,124,244)	1.9942	None
TFCP2L1	BTBD17	0.79054	50.22	0.428	rgb(222,135,136)	1.9846	None
SOX4	C10orf10	0.97476	50.8	0.803	rgb(226, 64, 65)	1.9962	2,2
TFCP2L1	C10orf10	-0.77728	49.74	-0.74	rgb( 55,119,245)	1.975	2,2
SOX4	C14orf105	-0.36134	36.52	-0.52	rgb(105,149,237)	1.7105	2,2
TFCP2L1	C14orf105	0.28724	31	0	rgb(217,217,217)	1.6001	2,2
SOX4	C2CD4A	0.82887	50.44	0.441	rgb(222,133,134)	1.989	None
TFCP2L1	C2CD4A	0.95799	50.79	0.795	rgb(226, 65, 67)	1.996	None
SOX4	CATSPERB	-0.54511	44.38	-0.38	rgb(135,167,231)	1.8678	None
TFCP2L1	CATSPERB	0.80768	50.36	0.36	rgb(221,148,149)	1.9874	None
SOX4	CBFA2T3	0.87278	50.55	0.55	rgb(223,112,113)	1.9912	None
TFCP2L1	CBFA2T3	0.82053	50.41	0.406	rgb(221,140,140)	1.9884	None
SOX4	CD99L2	0.63994	46.55	0.555	rgb(223,111,112)	1.9112	None
TFCP2L1	CD99L2	0.84998	50.5	0.504	rgb(223,121,122)	1.9902	None
SOX4	CDH5	0.9722	50.79	0.786	rgb(226, 67, 68)	1.996	None
TFCP2L1	CDH5	-0.45093	41.02	-0.016	rgb(214,215,218)	1.8006	None
SOX4	CDKN1C	0.72074	49.19	0.186	rgb(219,182,182)	1.964	None
TFCP2L1	CDKN1C	0.97889	50.86	0.863	rgb(226, 52, 54)	1.9974	None
SOX4	CDRT4	-0.71409	48.7	-0.7	rgb( 65,125,244)	1.9542	None
TFCP2L1	CDRT4	-0.71074	48.64	-0.64	rgb( 78,132,241)	1.953	None
SOX4	CHGA	-0.38484	36.54	-0.54	rgb( 99,145,238)	1.7109	None
TFCP2L1	CHGA	0.30343	32	0	rgb(217,217,217)	1.6201	None
SOX4	CHRNB2	0.89488	50.6	0.598	rgb(224,103,104)	1.9922	None
TFCP2L1	CHRNB2	0.85663	50.54	0.541	rgb(223,114,115)	1.991	None
SOX4	CIB4	-0.51549	43.37	-0.37	rgb(137,168,231)	1.8476	None
TFCP2L1	CIB4	-0.76501	49.6	-0.6	rgb( 88,138,240)	1.9722	None
SOX4	CNIH2	-0.66981	47.5	-0.5	rgb(107,150,236)	1.9302	None
TFCP2L1	CNIH2	0.42701	38.58	0.579	rgb(223,106,108)	1.7518	None
SOX4	COL16A1	0.9482	50.72	0.72	rgb(225, 80, 81)	1.9946	None
TFCP2L1	COL16A1	0.035399	15	0	rgb(217,217,217)	1.2801	None
SOX4	CPA1	-0.52491	42.53	-0.53	rgb(102,147,237)	1.8308	None
TFCP2L1	CPA1	-0.85828	50.52	-0.52	rgb(105,149,237)	1.9906	None
SOX4	CPE	0.86679	50.54	0.539	rgb(223,114,115)	1.991	None
TFCP2L1	CPE	-0.93656	50.69	-0.69	rgb( 67,125,243)	1.994	None
SOX4	CSF1R	0.83635	50.46	0.465	rgb(222,128,129)	1.9894	None
TFCP2L1	CSF1R	0.82553	50.43	0.435	rgb(222,134,135)	1.9888	None
SOX4	CSH1	0.7853	50.1	0.098	rgb(218,198,198)	1.9822	None
TFCP2L1	CSH1	-0.77951	49.78	-0.78	rgb( 47,113,247)	1.9758	2,2
SOX4	CYP27A1	0.9665	50.77	0.767	rgb(225, 70, 72)	1.9956	None
TFCP2L1	CYP27A1	0.64411	46.66	0.656	rgb(224, 92, 93)	1.9134	None
SOX4	DKFZp686O16217	0.52445	43.58	0.581	rgb(223,106,107)	1.8518	2,2
TFCP2L1	DKFZp686O16217	0.40045	37.4	0.399	rgb(221,141,142)	1.7281	2,2
SOX4	DLL1	0.81524	50.39	0.394	rgb(221,142,142)	1.988	None
TFCP2L1	DLL1	0.83804	50.48	0.48	rgb(222,125,126)	1.9898	None
SOX4	DLL4	0.8905	50.59	0.594	rgb(224,104,105)	1.992	None
TFCP2L1	DLL4	0.052045	17	0	rgb(217,217,217)	1.3201	None
SOX4	DPEP1	-0.53176	42.76	-0.76	rgb( 52,117,246)	1.8354	2,2
TFCP2L1	DPEP1	-0.93222	50.68	-0.68	rgb( 68,127,243)	1.9938	None
SOX4	DPYSL3	0.89488	50.6	0.597	rgb(224,103,104)	1.9922	None
TFCP2L1	DPYSL3	0.90202	50.61	0.612	rgb(224,100,101)	1.9924	None
SOX4	DSCAML1	0.93222	50.68	0.676	rgb(224, 88, 89)	1.9938	None
TFCP2L1	DSCAML1	-0.39504	38.3	-0.3	rgb(153,178,228)	1.7461	None
SOX4	EPHB3	0.22515	27	0	rgb(217,217,217)	1.5201	None
TFCP2L1	EPHB3	0.4069	39.1	0.1	rgb(218,198,198)	1.7622	None
SOX4	EVA1A	0.23296	29	0	rgb(217,217,217)	1.5601	None
TFCP2L1	EVA1A	0.57621	44.44	0.436	rgb(222,134,135)	1.869	None
SOX4	FAIM2	-0.96353	50.76	-0.76	rgb( 52,116,246)	1.9954	None
TFCP2L1	FAIM2	0.37542	36.26	0.264	rgb(220,167,167)	1.7053	None
SOX4	FAM110B	0.15832	24	0	rgb(217,217,217)	1.4601	None
TFCP2L1	FAM110B	0.34812	35.03	0.029	rgb(217,211,212)	1.6807	None
SOX4	FAM167A	0.57559	45.41	0.414	rgb(222,138,139)	1.8884	None
TFCP2L1	FAM167A	0.35655	35.28	0.275	rgb(220,164,165)	1.6857	None
SOX4	FAM46C	0.52557	43.61	0.614	rgb(224,100,101)	1.8524	2,2
TFCP2L1	FAM46C	0.4601	40.27	0.273	rgb(220,165,165)	1.7856	2,2
SOX4	FLT1	0.56658	45.27	0.421	rgb(222,137,137)	1.8856	None
TFCP2L1	FLT1	0.53523	43.08	0.075	rgb(218,203,203)	1.8418	None
SOX4	GABBR2	0.61223	46.48	0.477	rgb(222,126,127)	1.9098	None
TFCP2L1	GABBR2	0.027303	15	0	rgb(217,217,217)	1.2801	None
SOX4	GADD45G	0.18104	25	0	rgb(217,217,217)	1.4801	None
TFCP2L1	GADD45G	0.7176	48.59	0.59	rgb(223,104,106)	1.952	None
SOX4	GFRA1	0.90434	50.62	0.619	rgb(224, 99,100)	1.9926	None
TFCP2L1	GFRA1	0.89261	50.63	0.634	rgb(224, 96, 97)	1.9928	None
SOX4	GGT5	0.7254	49.27	0.269	rgb(220,166,166)	1.9656	None
TFCP2L1	GGT5	-0.64692	47	-0.23	rgb(166,186,226)	1.9202	None
SOX4	GLT8D2	0.18104	25	0	rgb(217,217,217)	1.4801	None
TFCP2L1	GLT8D2	-0.46927	41.48	-0.48	rgb(112,153,235)	1.8098	None
SOX4	GNAO1	-0.73147	49.17	-0.17	rgb(181,195,223)	1.9636	None
TFCP2L1	GNAO1	0.25535	29	0	rgb(217,217,217)	1.5601	None
SOX4	GNG4	-0.76795	49.59	-0.59	rgb( 88,139,240)	1.972	None
TFCP2L1	GNG4	0.56258	45.2	0.446	rgb(222,132,133)	1.8842	None
SOX4	GOLGA7B	0.10777	20	0	rgb(217,217,217)	1.3801	None
TFCP2L1	GOLGA7B	0.23961	28	0	rgb(217,217,217)	1.5401	None
SOX4	GPC2	0.86679	50.54	0.541	rgb(223,114,115)	1.991	None
TFCP2L1	GPC2	-0.67728	47.61	-0.61	rgb( 84,136,240)	1.9324	None
SOX4	GRHL3	0.69211	48.42	0.423	rgb(222,136,137)	1.9486	None
TFCP2L1	GRHL3	0.68711	48.21	0.213	rgb(219,176,177)	1.9444	None
SOX4	H1FX-AS1	0.20355	27	0	rgb(217,217,217)	1.5201	None
