Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	hormone activity (GO:0005179)	3/83	0.009533707615752741	0.3037843300326055	0	0	7.2849264705882355	33.896191658030155	PYY;VGF;AGT
GO_Molecular_Function_2018	carboxypeptidase activity (GO:0004180)	2/39	0.017828898361499357	0.3037843300326055	0	0	10.4214117029651	41.9663437289938	CPA1;BLMH
GO_Molecular_Function_2018	sulfotransferase activity (GO:0008146)	2/39	0.017828898361499357	0.3037843300326055	0	0	10.4214117029651	41.9663437289938	TPST2;CHST10
GO_Molecular_Function_2018	cholesterol binding (GO:0015485)	2/43	0.02143440150975058	0.3037843300326055	0	0	9.402794222116981	36.13266366428644	PTCH1;APOC3
GO_Molecular_Function_2018	sterol binding (GO:0032934)	2/48	0.02632649409560189	0.3037843300326055	0	0	8.378640776699031	30.474620192738882	PTCH1;APOC3
GO_Molecular_Function_2018	metal ion binding (GO:0046872)	6/442	0.029076688538007336	0.3037843300326055	0	0	2.7048929663608563	9.569420395872086	SCGN;SCUBE1;MAST1;C2CD4B;MAPK12;CDK5R1
GO_Molecular_Function_2018	clathrin light chain binding (GO:0032051)	1/6	0.03109309157643278	0.3037843300326055	0	0	38.25	132.75693797566336	CALY
GO_Molecular_Function_2018	azole transmembrane transporter activity (GO:1901474)	1/6	0.03109309157643278	0.3037843300326055	0	0	38.25	132.75693797566336	SLC38A3
GO_Molecular_Function_2018	JUN kinase binding (GO:0008432)	1/6	0.03109309157643278	0.3037843300326055	0	0	38.25	132.75693797566336	MAD2L2
GO_Molecular_Function_2018	MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)	1/7	0.03618136368378441	0.3037843300326055	0	0	31.87339743589743	105.79453482142874	DUSP2
GO_Molecular_Function_2018	L-alanine transmembrane transporter activity (GO:0015180)	1/7	0.03618136368378441	0.3037843300326055	0	0	31.87339743589743	105.79453482142874	SLC38A3
GO_Molecular_Function_2018	intracellular cGMP activated cation channel activity (GO:0005223)	1/7	0.03618136368378441	0.3037843300326055	0	0	31.87339743589743	105.79453482142874	CNGA4
GO_Molecular_Function_2018	alanine transmembrane transporter activity (GO:0022858)	1/7	0.03618136368378441	0.3037843300326055	0	0	31.87339743589743	105.79453482142874	SLC38A3
GO_Molecular_Function_2018	myosin heavy chain binding (GO:0032036)	1/7	0.03618136368378441	0.3037843300326055	0	0	31.87339743589743	105.79453482142874	MYBPC3
GO_Molecular_Function_2018	kinase inhibitor activity (GO:0019210)	2/59	0.038480482315918114	0.3037843300326055	0	0	6.7579628683358886	22.01476767638423	PODN;MAPK8IP1
GO_Molecular_Function_2018	ligand-gated cation channel activity (GO:0099094)	2/60	0.03967385648205092	0.3037843300326055	0	0	6.641111483093405	21.431284050936558	CHRNA5;KCNJ11
GO_Molecular_Function_2018	C-C chemokine binding (GO:0019957)	1/8	0.0412431688635261	0.3037843300326055	0	0	27.31868131868132	87.09932616586798	CCR6
GO_Molecular_Function_2018	amide transmembrane transporter activity (GO:0042887)	1/8	0.0412431688635261	0.3037843300326055	0	0	27.31868131868132	87.09932616586798	SLC38A3
GO_Molecular_Function_2018	MAP kinase phosphatase activity (GO:0033549)	1/9	0.04627864319748114	0.3037843300326055	0	0	23.90264423076923	73.4546111134009	DUSP2
GO_Molecular_Function_2018	glucocorticoid receptor binding (GO:0035259)	1/9	0.04627864319748114	0.3037843300326055	0	0	23.90264423076923	73.4546111134009	NR4A3
GO_Molecular_Function_2018	intracellular cAMP activated cation channel activity (GO:0005222)	1/9	0.04627864319748114	0.3037843300326055	0	0	23.90264423076923	73.4546111134009	CNGA4
GO_Molecular_Function_2018	protein kinase inhibitor activity (GO:0004860)	2/67	0.04840852070664624	0.3037843300326055	0	0	5.923823749066467	17.93780885983465	PODN;MAPK8IP1
GO_Molecular_Function_2018	cGMP binding (GO:0030553)	1/10	0.051287922166042506	0.3037843300326055	0	0	21.245726495726494	63.106181195344476	CNGA4
GO_Molecular_Function_2018	vinculin binding (GO:0017166)	1/10	0.051287922166042506	0.3037843300326055	0	0	21.245726495726494	63.106181195344476	SYNM
GO_Molecular_Function_2018	lipase inhibitor activity (GO:0055102)	1/10	0.051287922166042506	0.3037843300326055	0	0	21.245726495726494	63.106181195344476	APOC3
GO_Molecular_Function_2018	intermediate filament binding (GO:0019215)	1/11	0.0562711406066492	0.3037843300326055	0	0	19.12019230769231	55.01975823103713	SYNM
GO_Molecular_Function_2018	intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	1/11	0.0562711406066492	0.3037843300326055	0	0	19.12019230769231	55.01975823103713	CNGA4
GO_Molecular_Function_2018	fibroblast growth factor receptor binding (GO:0005104)	1/12	0.06122843268090386	0.3037843300326055	0	0	17.38111888111888	48.54796115589542	FGF17
GO_Molecular_Function_2018	basic amino acid transmembrane transporter activity (GO:0015174)	1/12	0.06122843268090386	0.3037843300326055	0	0	17.38111888111888	48.54796115589542	SLC38A3
GO_Molecular_Function_2018	potassium ion binding (GO:0030955)	1/12	0.06122843268090386	0.3037843300326055	0	0	17.38111888111888	48.54796115589542	KCNJ11
GO_Molecular_Function_2018	syntaxin binding (GO:0019905)	2/77	0.061957175884123375	0.3037843300326055	0	0	5.131391585760518	14.27200019436816	STXBP1;C2CD4B
GO_Molecular_Function_2018	calcium ion binding (GO:0005509)	4/284	0.06267867638334336	0.3037843300326055	0	0	2.7743988684582743	7.684346816620736	SCGN;SCUBE1;C2CD4B;CDK5R1
GO_Molecular_Function_2018	MAP kinase activity (GO:0004707)	1/14	0.07106577111244515	0.3037843300326055	0	0	14.705621301775148	38.88386087471356	MAPK12
GO_Molecular_Function_2018	titin binding (GO:0031432)	1/14	0.07106577111244515	0.3037843300326055	0	0	14.705621301775148	38.88386087471356	MYBPC3
GO_Molecular_Function_2018	transaminase activity (GO:0008483)	1/14	0.07106577111244515	0.3037843300326055	0	0	14.705621301775148	38.88386087471356	AADAT
GO_Molecular_Function_2018	voltage-gated potassium channel activity (GO:0005249)	2/85	0.07360681552000055	0.3037843300326055	0	0	4.6349280617616095	12.0926091444628	KCNJ11;CNGA4
GO_Molecular_Function_2018	acetylcholine-gated cation-selective channel activity (GO:0022848)	1/15	0.07594608250815138	0.3037843300326055	0	0	13.654532967032967	35.1977215377034	CHRNA5
GO_Molecular_Function_2018	G-protein coupled chemoattractant receptor activity (GO:0001637)	1/15	0.07594608250815138	0.3037843300326055	0	0	13.654532967032967	35.1977215377034	CCR6
GO_Molecular_Function_2018	syntaxin-1 binding (GO:0017075)	1/15	0.07594608250815138	0.3037843300326055	0	0	13.654532967032967	35.1977215377034	STXBP1
GO_Molecular_Function_2018	FK506 binding (GO:0005528)	1/15	0.07594608250815138	0.3037843300326055	0	0	13.654532967032967	35.1977215377034	FKBP7
GO_Molecular_Function_2018	alkali metal ion binding (GO:0031420)	1/16	0.08080099759100412	0.3044645234289333	0	0	12.743589743589745	32.059889375709446	KCNJ11
GO_Molecular_Function_2018	muscle alpha-actinin binding (GO:0051371)	1/16	0.08080099759100412	0.3044645234289333	0	0	12.743589743589745	32.059889375709446	MYBPC3
GO_Molecular_Function_2018	ephrin receptor activity (GO:0005003)	1/17	0.0856306472143875	0.3044645234289333	0	0	11.946514423076925	29.361092234542827	EFNB3
GO_Molecular_Function_2018	transmembrane-ephrin receptor activity (GO:0005005)	1/17	0.0856306472143875	0.3044645234289333	0	0	11.946514423076925	29.361092234542827	EFNB3
GO_Molecular_Function_2018	chemokine binding (GO:0019956)	1/17	0.0856306472143875	0.3044645234289333	0	0	11.946514423076925	29.361092234542827	CCR6
GO_Molecular_Function_2018	ankyrin binding (GO:0030506)	1/18	0.0904351615790966	0.3102198079167763	0	0	11.243212669683258	27.0188131977752	KCNJ11
GO_Molecular_Function_2018	ephrin receptor binding (GO:0046875)	1/19	0.09521467023268683	0.3102198079167763	0	0	10.618055555555557	24.969645077849112	EFNB3
GO_Molecular_Function_2018	neuropeptide binding (GO:0042923)	1/19	0.09521467023268683	0.3102198079167763	0	0	10.618055555555557	24.969645077849112	SSTR1
GO_Molecular_Function_2018	potassium channel activity (GO:0005267)	2/100	0.09711249980836767	0.3102198079167763	0	0	3.9225282345948087	9.146885461046203	KCNJ11;CNGA4
GO_Molecular_Function_2018	voltage-gated cation channel activity (GO:0022843)	2/100	0.09711249980836767	0.3102198079167763	0	0	3.9225282345948087	9.146885461046203	KCNJ11;CNGA4
GO_Molecular_Function_2018	AU-rich element binding (GO:0017091)	1/21	0.104699185171912	0.3102198079167763	0	0	9.555288461538463	21.56307494222513	EXOSC4
GO_Molecular_Function_2018	inward rectifier potassium channel activity (GO:0005242)	1/21	0.104699185171912	0.3102198079167763	0	0	9.555288461538463	21.56307494222513	KCNJ11
GO_Molecular_Function_2018	chemokine receptor activity (GO:0004950)	1/21	0.104699185171912	0.3102198079167763	0	0	9.555288461538463	21.56307494222513	CCR6
GO_Molecular_Function_2018	cyclic nucleotide binding (GO:0030551)	1/21	0.104699185171912	0.3102198079167763	0	0	9.555288461538463	21.56307494222513	CNGA4
GO_Molecular_Function_2018	protein kinase regulator activity (GO:0019887)	2/107	0.10871965956944188	0.3162753732929219	0	0	3.659731853906611	8.120881452351892	PODN;MAPK8IP1
GO_Molecular_Function_2018	acetylcholine receptor activity (GO:0015464)	1/23	0.11408521522248792	0.3166443075005897	0	0	8.685751748251747	18.855113346734395	CHRNA5
GO_Molecular_Function_2018	ATPase activator activity (GO:0001671)	1/23	0.11408521522248792	0.3166443075005897	0	0	8.685751748251747	18.855113346734395	MYBPC3
GO_Molecular_Function_2018	death receptor activity (GO:0005035)	1/24	0.11874161531272115	0.3166443075005897	0	0	8.307692307692307	17.70207601668742	TNFRSF6B
GO_Molecular_Function_2018	neutral amino acid transmembrane transporter activity (GO:0015175)	1/24	0.11874161531272115	0.3166443075005897	0	0	8.307692307692307	17.70207601668742	SLC38A3
GO_Molecular_Function_2018	tumor necrosis factor-activated receptor activity (GO:0005031)	1/24	0.11874161531272115	0.3166443075005897	0	0	8.307692307692307	17.70207601668742	TNFRSF6B
GO_Molecular_Function_2018	lipoprotein particle receptor binding (GO:0070325)	1/25	0.12337377315653475	0.31838393072654125	0	0	7.96113782051282	16.65897326458128	APOC3
GO_Molecular_Function_2018	exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	1/25	0.12337377315653475	0.31838393072654125	0	0	7.96113782051282	16.65897326458128	EXOSC4
GO_Molecular_Function_2018	neuropeptide hormone activity (GO:0005184)	1/26	0.12798181377597367	0.31995453443993416	0	0	7.642307692307693	15.711568991148608	PYY
GO_Molecular_Function_2018	alpha-tubulin binding (GO:0043014)	1/26	0.12798181377597367	0.31995453443993416	0	0	7.642307692307693	15.711568991148608	CDK5R1
GO_Molecular_Function_2018	beta-tubulin binding (GO:0048487)	1/27	0.13256586151257074	0.32141778878019545	0	0	7.348002958579881	14.847930941351125	CDK5R1
GO_Molecular_Function_2018	protein kinase activity (GO:0004672)	5/513	0.13302932856697844	0.32141778878019545	0	0	1.9081692913385824	3.849131730442128	FGF17;STK33;MAST1;MAPK12;CDK5R1
GO_Molecular_Function_2018	metallocarboxypeptidase activity (GO:0004181)	1/28	0.13712604006050805	0.32141778878019545	0	0	7.075498575498576	14.05798813485796	CPA1
GO_Molecular_Function_2018	kinesin binding (GO:0019894)	1/28	0.13712604006050805	0.32141778878019545	0	0	7.075498575498576	14.05798813485796	MAPK8IP1
GO_Molecular_Function_2018	alpha-actinin binding (GO:0051393)	1/29	0.14166247254192546	0.32141778878019545	0	0	6.82245879120879	13.333185827739706	MYBPC3
GO_Molecular_Function_2018	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/29	0.14166247254192546	0.32141778878019545	0	0	6.82245879120879	13.333185827739706	CHRNA5
GO_Molecular_Function_2018	magnesium ion binding (GO:0000287)	2/127	0.14365936424990775	0.32141778878019545	0	0	3.0710679611650487	5.958824820773415	MAST1;MAPK12
GO_Molecular_Function_2018	tubulin binding (GO:0015631)	3/255	0.15047903848750924	0.32141778878019545	0	0	2.2926003734827263	4.342028026757998	STMN3;FSD1;CDK5R1
GO_Molecular_Function_2018	ligand-gated channel activity (GO:0022834)	1/31	0.15066458849071662	0.32141778878019545	0	0	6.36698717948718	12.050791420793688	CHRNA5
GO_Molecular_Function_2018	3'-5'-exoribonuclease activity (GO:0000175)	1/31	0.15066458849071662	0.32141778878019545	0	0	6.36698717948718	12.050791420793688	EXOSC4
GO_Molecular_Function_2018	protein serine/threonine kinase activator activity (GO:0043539)	1/31	0.15066458849071662	0.32141778878019545	0	0	6.36698717948718	12.050791420793688	CDK5R1
GO_Molecular_Function_2018	G-protein coupled receptor binding (GO:0001664)	2/133	0.15456043185810464	0.32234912208841554	0	0	2.9295190098569632	5.469910344797489	PYY;CCL19
GO_Molecular_Function_2018	monocarboxylic acid transmembrane transporter activity (GO:0008028)	1/32	0.15513051500504998	0.32234912208841554	0	0	6.161290322580645	11.481493563218319	SLC38A3
GO_Molecular_Function_2018	phosphoprotein phosphatase activity (GO:0004721)	2/136	0.1600703164530945	0.3239362136267249	0	0	2.8634980437617736	5.246335269013731	DUSP2;EYA4
GO_Molecular_Function_2018	cytokine receptor binding (GO:0005126)	2/137	0.16191510783845733	0.3239362136267249	0	0	2.8421431139877735	5.1746419547106255	CCL19;CRLF1
GO_Molecular_Function_2018	protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	1/34	0.1639927081485295	0.3239362136267249	0	0	5.787296037296038	10.463045307600636	DUSP2
GO_Molecular_Function_2018	aminopeptidase activity (GO:0004177)	1/34	0.1639927081485295	0.3239362136267249	0	0	5.787296037296038	10.463045307600636	BLMH
GO_Molecular_Function_2018	neuropeptide receptor activity (GO:0008188)	1/35	0.1683892141223601	0.32856432023875143	0	0	5.6167986425339365	10.006198878068648	SSTR1
GO_Molecular_Function_2018	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1/36	0.17276281821025566	0.3298941688594502	0	0	5.456043956043956	9.579916312265498	CHRNA5
GO_Molecular_Function_2018	frizzled binding (GO:0005109)	1/37	0.1771136386190957	0.3298941688594502	0	0	5.304220085470085	9.181412564378913	PTCH1
