Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	chemical synaptic transmission (GO:0007268)	7/289	9.381553414074697e-06	0.0036118980644187595	0	0	10.848069345941687	125.58555168565887	CHRNB2;SYT5;GABBR2;RIMBP2;SLC1A2;DRD2;GABRE
GO_Biological_Process_2018	regulation of synaptic transmission, dopaminergic (GO:0032225)	2/8	0.00018379456792760984	0.02358696955070993	0	0	132.94666666666666	1143.5662661624315	CHRNB2;DRD2
GO_Biological_Process_2018	response to ammonium ion (GO:0060359)	2/8	0.00018379456792760984	0.02358696955070993	0	0	132.94666666666666	1143.5662661624315	CHRNB2;DRD2
GO_Biological_Process_2018	regulation of long-term neuronal synaptic plasticity (GO:0048169)	2/11	0.00035922676978951407	0.030161023505504318	0	0	88.61777777777776	702.8769289105478	SYP;DRD2
GO_Biological_Process_2018	anterograde trans-synaptic signaling (GO:0098916)	5/240	0.0003917016039675885	0.030161023505504318	0	0	8.923947487550928	70.00845926411364	CHRNB2;SYT5;GABBR2;SLC1A2;GABRE
GO_Biological_Process_2018	regulation of dopamine secretion (GO:0014059)	2/16	0.0007772736651313045	0.04244887910540816	0	0	56.95428571428572	407.7766281500302	CHRNB2;DRD2
GO_Biological_Process_2018	positive regulation of stem cell proliferation (GO:2000648)	2/17	0.0008794460728881121	0.04244887910540816	0	0	53.154666666666664	374.0078389317888	LTBP2;DRD2
GO_Biological_Process_2018	gamma-aminobutyric acid signaling pathway (GO:0007214)	2/19	0.0011021023027737798	0.04244887910540816	0	0	46.896470588235296	319.39008896603445	GABBR2;GABRE
GO_Biological_Process_2018	negative regulation of adenylate cyclase activity (GO:0007194)	2/20	0.0012225237433500784	0.04244887910540816	0	0	44.28888888888889	297.03839920616235	GABBR2;DRD2
GO_Biological_Process_2018	negative regulation of cyclase activity (GO:0031280)	2/20	0.0012225237433500784	0.04244887910540816	0	0	44.28888888888889	297.03839920616235	GABBR2;DRD2
GO_Biological_Process_2018	negative regulation of cAMP biosynthetic process (GO:0030818)	2/21	0.0013489660052641995	0.04244887910540816	0	0	41.95578947368421	277.26134829575824	GABBR2;DRD2
GO_Biological_Process_2018	negative regulation of lyase activity (GO:0051350)	2/22	0.001481398185664585	0.04244887910540816	0	0	39.856	259.65262996111744	GABBR2;DRD2
GO_Biological_Process_2018	regulation of catecholamine secretion (GO:0050433)	2/22	0.001481398185664585	0.04244887910540816	0	0	39.856	259.65262996111744	CHRNB2;DRD2
GO_Biological_Process_2018	response to alkaloid (GO:0043279)	2/23	0.0016197894958694466	0.04244887910540816	0	0	37.95619047619048	243.88594869957547	CHRNB2;DRD2
GO_Biological_Process_2018	neuromuscular synaptic transmission (GO:0007274)	2/24	0.001764109261523456	0.04244887910540816	0	0	36.22909090909091	229.6963992347988	CHRNB2;RIMBP2
GO_Biological_Process_2018	regulation of neuronal synaptic plasticity (GO:0048168)	2/24	0.001764109261523456	0.04244887910540816	0	0	36.22909090909091	229.6963992347988	SYP;DRD2
GO_Biological_Process_2018	regulation of adenylate cyclase activity (GO:0045761)	2/28	0.0024000633634223404	0.054354376171623586	0	0	30.649230769230773	184.8841331077731	GABBR2;DRD2
GO_Biological_Process_2018	chemical synaptic transmission, postsynaptic (GO:0099565)	2/33	0.0033247623997074718	0.06737018546775668	0	0	25.699354838709677	146.64969507968098	DRD2;GABRE
GO_Biological_Process_2018	regulation of postsynaptic membrane potential (GO:0060078)	2/33	0.0033247623997074718	0.06737018546775668	0	0	25.699354838709677	146.64969507968098	DRD2;GABRE
GO_Biological_Process_2018	regulation of cell morphogenesis involved in differentiation (GO:0010769)	2/36	0.003947354711749561	0.07598657820117907	0	0	23.428235294117645	129.66847920672666	CHRNB2;HECW2
GO_Biological_Process_2018	regulation of dendrite development (GO:0050773)	2/37	0.004166004308016751	0.07637674564697376	0	0	22.757714285714286	124.73043271269671	CHRNB2;HECW2
GO_Biological_Process_2018	positive regulation of peptide hormone secretion (GO:0090277)	2/39	0.004619806890858708	0.08084662059002737	0	0	21.525405405405408	115.75076611278742	DRD2;SOX4
GO_Biological_Process_2018	regulation of dendrite morphogenesis (GO:0048814)	2/44	0.005849237139665159	0.09791114342482984	0	0	18.95809523809524	97.47198557672407	CHRNB2;HECW2
GO_Biological_Process_2018	positive regulation of ion transport (GO:0043270)	2/46	0.006378378711319657	0.10231982516075283	0	0	18.094545454545454	91.46505629085821	CHRNB2;DRD2
GO_Biological_Process_2018	regulation of ion transport (GO:0043269)	2/50	0.007499481830469069	0.11549202018922368	0	0	16.583333333333332	81.14094572244916	CHRNB2;DRD2
GO_Biological_Process_2018	response to organic cyclic compound (GO:0014070)	2/69	0.01391859959037106	0.12942358181345934	0	0	11.869253731343287	50.73547205180672	CHRNB2;DRD2
GO_Biological_Process_2018	regulation of mesenchymal stem cell differentiation (GO:2000739)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	LTBP2
GO_Biological_Process_2018	positive regulation of catecholamine secretion (GO:0033605)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	CHRNB2
GO_Biological_Process_2018	positive regulation of growth hormone secretion (GO:0060124)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	DRD2
GO_Biological_Process_2018	spinal cord motor neuron differentiation (GO:0021522)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	SOX4
GO_Biological_Process_2018	prepulse inhibition (GO:0060134)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	DRD2
GO_Biological_Process_2018	regulation of dopamine metabolic process (GO:0042053)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	CHRNB2
GO_Biological_Process_2018	cardiac ventricle formation (GO:0003211)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	SOX4
GO_Biological_Process_2018	lymphoid progenitor cell differentiation (GO:0002320)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	SOX4
GO_Biological_Process_2018	choline catabolic process (GO:0042426)	1/6	0.01550074402730065	0.12942358181345934	0	0	78.20784313725491	325.88170060960584	BHMT
GO_Biological_Process_2018	regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	2/74	0.0158932805077335	0.12942358181345934	0	0	11.042222222222223	45.73532604079311	RGS4;SYP
GO_Biological_Process_2018	transforming growth factor beta receptor signaling pathway (GO:0007179)	2/76	0.016714881276784863	0.12942358181345934	0	0	10.742702702702703	43.95329394594533	LEFTY1;LTBP2
