Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	GABA receptor activity (GO:0016917)	2/21	0.0013489660052641995	0.12275590647904215	0	0	41.95578947368421	277.26134829575824	GABBR2;GABRE
GO_Molecular_Function_2018	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	2/36	0.003947354711749561	0.14725614983322072	0	0	23.428235294117645	129.66847920672666	CHRNB2;GABRE
GO_Molecular_Function_2018	cholesterol binding (GO:0015485)	2/43	0.0055926172724492925	0.14725614983322072	0	0	19.42146341463415	100.72568904417491	STARD9;SYP
GO_Molecular_Function_2018	sterol binding (GO:0032934)	2/48	0.006928534910923889	0.14725614983322072	0	0	17.30608695652174	86.04771438057034	STARD9;SYP
GO_Molecular_Function_2018	extracellular ligand-gated ion channel activity (GO:0005230)	2/52	0.008090997243583557	0.14725614983322072	0	0	15.9184	76.678985121128	CHRNB2;GABRE
GO_Molecular_Function_2018	ligand-gated ion channel activity (GO:0015276)	2/68	0.013537465152226329	0.15475063007073014	0	0	12.049696969696967	51.84134187640708	CHRNB2;GABRE
GO_Molecular_Function_2018	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	2/75	0.01630183988971643	0.15475063007073014	0	0	10.89041095890411	44.8301295094724	ASRGL1;SAP30
GO_Molecular_Function_2018	high-affinity glutamate transmembrane transporter activity (GO:0005314)	1/7	0.01806119836172449	0.15475063007073014	0	0	65.16993464052288	261.5914254592524	SLC1A2
GO_Molecular_Function_2018	omega peptidase activity (GO:0008242)	1/7	0.01806119836172449	0.15475063007073014	0	0	65.16993464052288	261.5914254592524	ASRGL1
GO_Molecular_Function_2018	dopamine neurotransmitter receptor activity, coupled via Gi/Go (GO:0001591)	1/9	0.023162531706899355	0.15475063007073014	0	0	48.87254901960785	184.01586571209842	DRD2
GO_Molecular_Function_2018	benzodiazepine receptor activity (GO:0008503)	1/10	0.025703443051659298	0.15475063007073014	0	0	43.44008714596949	159.03982037824832	GABRE
GO_Molecular_Function_2018	core promoter binding (GO:0001047)	2/97	0.02638044489163477	0.15475063007073014	0	0	8.359157894736843	30.38664458896669	ST18;SOX4
GO_Molecular_Function_2018	dopamine binding (GO:0035240)	1/11	0.028237872395663863	0.15475063007073014	0	0	39.09411764705882	139.4522833938583	DRD2
GO_Molecular_Function_2018	sodium:amino acid symporter activity (GO:0005283)	1/12	0.03076583587785305	0.15475063007073014	0	0	35.53832442067736	123.72136098182249	SLC1A2
GO_Molecular_Function_2018	GABA-gated chloride ion channel activity (GO:0022851)	1/12	0.03076583587785305	0.15475063007073014	0	0	35.53832442067736	123.72136098182249	GABRE
GO_Molecular_Function_2018	ammonium ion binding (GO:0070405)	1/13	0.033287349606850564	0.15475063007073014	0	0	32.57516339869281	110.83952930563026	DRD2
GO_Molecular_Function_2018	dopamine neurotransmitter receptor activity (GO:0004952)	1/13	0.033287349606850564	0.15475063007073014	0	0	32.57516339869281	110.83952930563026	DRD2
GO_Molecular_Function_2018	acidic amino acid transmembrane transporter activity (GO:0015172)	1/13	0.033287349606850564	0.15475063007073014	0	0	32.57516339869281	110.83952930563026	SLC1A2
GO_Molecular_Function_2018	L-glutamate transmembrane transporter activity (GO:0005313)	1/14	0.03580242966944604	0.15475063007073014	0	0	30.067873303167424	100.11818602041404	SLC1A2
GO_Molecular_Function_2018	calcium ion binding (GO:0005509)	3/284	0.037588250084345166	0.15475063007073014	0	0	4.285060643474472	14.059557251756436	SYT5;SCGN;SPARC
GO_Molecular_Function_2018	acetylcholine-gated cation-selective channel activity (GO:0022848)	1/15	0.03831109212243645	0.15475063007073014	0	0	27.9187675070028	91.07146109214372	CHRNB2
GO_Molecular_Function_2018	inhibitory extracellular ligand-gated ion channel activity (GO:0005237)	1/15	0.03831109212243645	0.15475063007073014	0	0	27.9187675070028	91.07146109214372	GABRE
GO_Molecular_Function_2018	adrenergic receptor activity (GO:0004935)	1/16	0.04081335298568707	0.15475063007073014	0	0	26.0562091503268	83.34719406663498	DRD2
GO_Molecular_Function_2018	four-way junction DNA binding (GO:0000400)	1/16	0.04081335298568707	0.15475063007073014	0	0	26.0562091503268	83.34719406663498	HMGB3
GO_Molecular_Function_2018	DNA binding, bending (GO:0008301)	1/17	0.043309228244039114	0.1569161285882592	0	0	24.426470588235286	76.68420634351111	HMGB3
GO_Molecular_Function_2018	ligand-gated anion channel activity (GO:0099095)	1/18	0.04579873384946774	0.1569161285882592	0	0	22.988465974625143	70.88490801561362	GABRE
GO_Molecular_Function_2018	transforming growth factor beta binding (GO:0050431)	1/19	0.04828188571946437	0.1569161285882592	0	0	21.71023965141612	65.79719781355674	LTBP2
GO_Molecular_Function_2018	GABA-A receptor activity (GO:0004890)	1/19	0.04828188571946437	0.1569161285882592	0	0	21.71023965141612	65.79719781355674	GABRE
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	1/20	0.050758699736551165	0.1592772991733157	0	0	20.566563467492262	61.30218505418602	LMX1B
GO_Molecular_Function_2018	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)	1/21	0.05322919174316746	0.1614618816209413	0	0	19.537254901960786	57.30566631783699	GABRE
GO_Molecular_Function_2018	solute:sodium symporter activity (GO:0015370)	1/22	0.05569337754639787	0.16348701150716793	0	0	18.605975723622784	53.73208629188698	SLC1A2
GO_Molecular_Function_2018	acetylcholine receptor activity (GO:0015464)	1/23	0.05815127291207919	0.16536768234372518	0	0	17.759358288770052	50.52017989878981	CHRNB2
GO_Molecular_Function_2018	DNA secondary structure binding (GO:0000217)	1/24	0.060602893576447214	0.16711707016535446	0	0	16.986359761295823	47.61977563285714	HMGB3
GO_Molecular_Function_2018	dicarboxylic acid transmembrane transporter activity (GO:0005310)	1/28	0.07034694254402858	0.18828152269137055	0	0	14.466957153231665	38.39987522113669	SLC1A2
GO_Molecular_Function_2018	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/29	0.0727674243643111	0.18919530334720888	0	0	13.949579831932773	36.55469109076161	CHRNB2
GO_Molecular_Function_2018	ligand-gated channel activity (GO:0022834)	1/31	0.0775898601982381	0.19612992438999075	0	0	13.018300653594773	33.27892316228608	CHRNB2
GO_Molecular_Function_2018	transmitter-gated ion channel activity (GO:0022824)	1/33	0.08238769524016291	0.20262919640148175	0	0	12.20343137254902	30.463659831608904	GABRE
