Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	core promoter binding (GO:0001047)	2/97	0.00048120347182241467	0.005774441661868975	0	0	83.78105263157894	640.0219229585697	ST18;E2F7
GO_Molecular_Function_2018	aryl hydrocarbon receptor binding (GO:0017162)	1/8	0.002797015027105056	0.016782090162630336	0	0	475.8571428571428	2797.6605002155425	ARNT2
GO_Molecular_Function_2018	transcription regulatory region DNA binding (GO:0044212)	2/374	0.006882439648409197	0.02093998768254236	0	0	21.097849462365588	105.04159503722178	ST18;E2F7
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	1/20	0.006979995894180786	0.02093998768254236	0	0	175.21052631578945	869.8689177892479	LMX1B
GO_Molecular_Function_2018	RNA polymerase II regulatory region DNA binding (GO:0001012)	1/201	0.06827378289994439	0.13786502273859305	0	0	16.49416666666667	44.27412772556182	LMX1B
GO_Molecular_Function_2018	transcription corepressor activity (GO:0003714)	1/203	0.06893251136929653	0.13786502273859305	0	0	16.32920792079208	43.67454609458321	E2F7
GO_Molecular_Function_2018	protein heterodimerization activity (GO:0046982)	1/265	0.08915607676865031	0.1467670684418309	0	0	12.455176767676768	30.108730477231546	ARNT2
GO_Molecular_Function_2018	transcription regulatory region sequence-specific DNA binding (GO:0000976)	1/292	0.09784471229455394	0.1467670684418309	0	0	11.284077892325316	26.228413040904933	LMX1B
GO_Molecular_Function_2018	sequence-specific DNA binding (GO:0043565)	1/394	0.13003049899141952	0.17337399865522596	0	0	8.312128922815946	16.956628697608053	FOXP2
GO_Molecular_Function_2018	RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	1/460	0.15032782178170692	0.1803933861380483	0	0	7.092955700798838	13.440703423853945	LMX1B
GO_Molecular_Function_2018	protein homodimerization activity (GO:0042803)	1/664	0.21052013036311007	0.2296583240324837	0	0	4.8592257415786815	7.571519207030726	FOXP2
GO_Molecular_Function_2018	DNA binding (GO:0003677)	1/893	0.2736992085644965	0.2736992085644965	0	0	3.568946188340808	4.624374779069953	FOXP2
