chr1	9996	10290
chr1	28886	29999
chr1	28886	29999
chr1	388999	389367
chr1	565043	565257
chr1	566099	566733
chr1	566099	566733
chr1	567273	567673
chr1	567273	567673
chr1	601101	601407
chr1	713749	714631
chr1	762179	763403
chr1	781098	781540
chr1	805122	805375
chr1	839749	840657
chr1	859109	861310
chr1	859109	861310
chr1	859109	861310
chr1	859109	861310
chr1	859109	861310
chr1	875597	876325
chr1	875597	876325
chr1	877046	878077
chr1	877046	878077
chr1	894616	895047
chr1	895886	896675
chr1	901794	902619
chr1	901794	902619
chr1	911344	912013
chr1	919482	919939
chr1	931184	931432
chr1	934044	934658
chr1	934044	934658
chr1	935117	936289
chr1	935117	936289
chr1	937129	937428
chr1	940524	940979
chr1	941785	942140
chr1	948394	949437
chr1	954637	956065
chr1	954637	956065
chr1	960122	960679
chr1	960122	960679
chr1	968048	969586
chr1	968048	969586
chr1	975771	976328
chr1	994501	995434
chr1	999317	999742
chr1	1004014	1005011
chr1	1004014	1005011
chr1	1009626	1009913
chr1	1014807	1016084
chr1	1014807	1016084
chr1	1051224	1052145
chr1	1057552	1057774
chr1	1060029	1060779
chr1	1072051	1072573
chr1	1092808	1093813
chr1	1109002	1109671
chr1	1111601	1111817
chr1	1136360	1137197
chr1	1136360	1137197
chr1	1141630	1141948
chr1	1166847	1167865
chr1	1172714	1173134
chr1	1182034	1182609
chr1	1208866	1209867
chr1	1208866	1209867
chr1	1226969	1227630
chr1	1240195	1240453
chr1	1242791	1244401
chr1	1242791	1244401
chr1	1259793	1260656
chr1	1259793	1260656
chr1	1266455	1266667
chr1	1270247	1270560
chr1	1284358	1285375
chr1	1284358	1285375
chr1	1289838	1290207
chr1	1290782	1290989
chr1	1310383	1311025
chr1	1334302	1335338
chr1	1342423	1343263
chr1	1350543	1350980
chr1	1363038	1363294
chr1	1368753	1368984
chr1	1370816	1371366
chr1	1373422	1373901
chr1	1406798	1407781
chr1	1440418	1441078
chr1	1446997	1448204
chr1	1474851	1476328
chr1	1474851	1476328
chr1	1474851	1476328
chr1	1486340	1486578
chr1	1509364	1510612
chr1	1509364	1510612
chr1	1534930	1536094
chr1	1534930	1536094
chr1	1550387	1551702
chr1	1567089	1567865
chr1	1580332	1580641
chr1	1590054	1591073
chr1	1590054	1591073
chr1	1623756	1625186
chr1	1623756	1625186
chr1	1623756	1625186
chr1	1631521	1632244
chr1	1655436	1656219
chr1	1677064	1678426
chr1	1677064	1678426
chr1	1694795	1695019
chr1	1709441	1710784
chr1	1709441	1710784
chr1	1778359	1779076
chr1	1778359	1779076
chr1	1790211	1790914
chr1	1814645	1815138
chr1	1821506	1823273
chr1	1821506	1823273
chr1	1821506	1823273
chr1	1840060	1840964
chr1	1840060	1840964
chr1	1850219	1851194
chr1	1875534	1875903
chr1	1891356	1891814
chr1	1934997	1935534
chr1	1950706	1951394
chr1	1976077	1976495
chr1	1980948	1982185
chr1	1980948	1982185
chr1	1982682	1982959
chr1	2047204	2047710
chr1	2064494	2065245
chr1	2066860	2067246
chr1	2105849	2106160
chr1	2120814	2121290
chr1	2125983	2126936
chr1	2125983	2126936
chr1	2130724	2131165
chr1	2135846	2136374
chr1	2136699	2137192
chr1	2143789	2144598
chr1	2158647	2159475
chr1	2179820	2180222
chr1	2201858	2202173
chr1	2203399	2203609
chr1	2210569	2211218
chr1	2242855	2243551
chr1	2245793	2246944
chr1	2253565	2254201
chr1	2266355	2266619
chr1	2313287	2313664
chr1	2322573	2323685
chr1	2343582	2344711
chr1	2375046	2375505
chr1	2399435	2399682
chr1	2405424	2405666
chr1	2425727	2426247
chr1	2457333	2458353
chr1	2466481	2466782
chr1	2477371	2478503
chr1	2477371	2478503
chr1	2486481	2486722
chr1	2509739	2510145
chr1	2517588	2518771
chr1	2517588	2518771
chr1	2560134	2560692
chr1	2573923	2575067
chr1	2573923	2575067
chr1	2585154	2585562
chr1	2613941	2614342
chr1	2986055	2987046
chr1	2987280	2987505
chr1	3021961	3022761
chr1	3031504	3032397
chr1	3042455	3042915
chr1	3053462	3053672
chr1	3087018	3087974
chr1	3087018	3087974
chr1	3114927	3115220
chr1	3135963	3136383
chr1	3138609	3139178
chr1	3138609	3139178
chr1	3164158	3164614
chr1	3166532	3167083
chr1	3200502	3200777
chr1	3229769	3230369
chr1	3236658	3237628
chr1	3236658	3237628
chr1	3236658	3237628
chr1	3247135	3247672
chr1	3265454	3266506
chr1	3268961	3269628
chr1	3268961	3269628
chr1	3309743	3310825
chr1	3320017	3320481
chr1	3334437	3334759
chr1	3347926	3348211
chr1	3356764	3357067
chr1	3369815	3370216
chr1	3370694	3371784
chr1	3370694	3371784
chr1	3376599	3377359
chr1	3387824	3388638
chr1	3399051	3399517
chr1	3407883	3408453
chr1	3418605	3419231
chr1	3447081	3448458
chr1	3447081	3448458
chr1	3481757	3482138
chr1	3503895	3504636
chr1	3503895	3504636
chr1	3527564	3528649
chr1	3527564	3528649
chr1	3530090	3530616
chr1	3530090	3530616
chr1	3535426	3535843
chr1	3540847	3542340
chr1	3540847	3542340
chr1	3540847	3542340
chr1	3566246	3566789
chr1	3568456	3569662
chr1	3568456	3569662
chr1	3585273	3585775
chr1	3590816	3591318
chr1	3591565	3591805
chr1	3600604	3601052
chr1	3612164	3612603
chr1	3625389	3625636
chr1	3629528	3629858
chr1	3634673	3634980
chr1	3640936	3641242
chr1	3663487	3664099
chr1	3667147	3667510
chr1	3678621	3678899
chr1	3688663	3689732
chr1	3688663	3689732
chr1	3712495	3713417
chr1	3773227	3774437
chr1	3786458	3786676
chr1	3802462	3802745
chr1	3816347	3818079
chr1	3816347	3818079
chr1	3816347	3818079
chr1	3816347	3818079
chr1	3816347	3818079
chr1	3827415	3827891
chr1	4133871	4134083
chr1	4144039	4144401
chr1	4168548	4168877
chr1	4193969	4194456
chr1	4198070	4198419
chr1	4210187	4210569
chr1	4216048	4216499
chr1	4233362	4233647
chr1	4270245	4270604
chr1	4589702	4590343
chr1	4712772	4713034
chr1	4714381	4714633
chr1	4714967	4716768
chr1	4714967	4716768
chr1	4714967	4716768
chr1	4770833	4771779
chr1	5025436	5025760
chr1	5113984	5114345
chr1	5168751	5169201
chr1	5179287	5180014
chr1	5179287	5180014
chr1	5211937	5212388
chr1	5221469	5221677
chr1	5232067	5232379
chr1	5285845	5286688
chr1	5301502	5301835
chr1	5315655	5315905
chr1	5397861	5398252
chr1	5542003	5542259
chr1	5575724	5576318
chr1	5657441	5658717
chr1	5680800	5681427
chr1	5706658	5707707
chr1	5712481	5713136
chr1	5730720	5731261
chr1	5742178	5742634
chr1	5748325	5748818
chr1	5777671	5778162
chr1	5788877	5789696
chr1	5805793	5806514
chr1	5824646	5824943
chr1	5858206	5858516
chr1	6040571	6041005
chr1	6051894	6053212
chr1	6094213	6094770
chr1	6112627	6113213
chr1	6208477	6209302
chr1	6208477	6209302
chr1	6217580	6218041
chr1	6221851	6222093
chr1	6239396	6239815
chr1	6259354	6260103
chr1	6265145	6265495
chr1	6265962	6266420
chr1	6268849	6269872
chr1	6268849	6269872
chr1	6295595	6296219
chr1	6300260	6300613
chr1	6305218	6305600
chr1	6306555	6307007
chr1	6319842	6321821
chr1	6319842	6321821
chr1	6319842	6321821
chr1	6319842	6321821
chr1	6330002	6330256
chr1	6340941	6341253
chr1	6403436	6403727
chr1	6413645	6414366
chr1	6419421	6420239
chr1	6452996	6454226
chr1	6479933	6480506
chr1	6483623	6483964
chr1	6498057	6498307
chr1	6500256	6500941
chr1	6500256	6500941
chr1	6507143	6508287
chr1	6507143	6508287
chr1	6507143	6508287
chr1	6508768	6509367
chr1	6515132	6515645
chr1	6515132	6515645
chr1	6535678	6535981
chr1	6536682	6537370
chr1	6545087	6545757
chr1	6545087	6545757
chr1	6546532	6546771
chr1	6549909	6551180
chr1	6549909	6551180
chr1	6549909	6551180
chr1	6557191	6558092
chr1	6557191	6558092
chr1	6577645	6577898
chr1	6580153	6580486
chr1	6614087	6614814
chr1	6639637	6640454
chr1	6661065	6663905
chr1	6661065	6663905
chr1	6661065	6663905
chr1	6661065	6663905
chr1	6661065	6663905
chr1	6673019	6675047
chr1	6673019	6675047
chr1	6684850	6685887
chr1	6694622	6694873
chr1	6761453	6762219
chr1	6784585	6785043
chr1	6830740	6831105
chr1	6844352	6845614
chr1	6844352	6845614
chr1	6845856	6846309
chr1	6855995	6856348
chr1	6882635	6883206
chr1	6946801	6947136
chr1	7015862	7016118
chr1	7022115	7023889
chr1	7022115	7023889
chr1	7022115	7023889
chr1	7022115	7023889
chr1	7049742	7049988
chr1	7129975	7130713
chr1	7288869	7289196
chr1	7359436	7359647
chr1	7393703	7394028
chr1	7439671	7439878
chr1	7461879	7462389
chr1	7507800	7508363
chr1	7520903	7521250
chr1	7599774	7600028
chr1	7621448	7621827
chr1	7642185	7642523
chr1	7650064	7650271
chr1	7655631	7655871
chr1	7694899	7695107
chr1	7701195	7701550
chr1	7707039	7707644
chr1	7721703	7722189
chr1	7729535	7730239
chr1	7739989	7741292
chr1	7739989	7741292
chr1	7763953	7765000
chr1	7763953	7765000
chr1	7765575	7765848
chr1	7807427	7807772
chr1	7812345	7813142
chr1	7812345	7813142
chr1	7830983	7831881
chr1	7830983	7831881
chr1	7843544	7844382
chr1	7843544	7844382
chr1	7843544	7844382
chr1	7962702	7963053
chr1	8002429	8002775
chr1	8021218	8022030
chr1	8035401	8035609
chr1	8042249	8042853
chr1	8051937	8052243
chr1	8064838	8065514
chr1	8086086	8087902
chr1	8086086	8087902
chr1	8086086	8087902
chr1	8086086	8087902
chr1	8121347	8122250
chr1	8130285	8130777
chr1	8157404	8157744
chr1	8168030	8168282
chr1	8176775	8177310
chr1	8178145	8178453
chr1	8182609	8182970
chr1	8229716	8230642
chr1	8242260	8242910
chr1	8257912	8258135
chr1	8277139	8277594
chr1	8277139	8277594
chr1	8299419	8299909
chr1	8307712	8308349
chr1	8319055	8319322
chr1	8357265	8357588
chr1	8374210	8374833
chr1	8378083	8378597
chr1	8409020	8409288
chr1	8411845	8412147
chr1	8427811	8428191
chr1	8430576	8431102
chr1	8456561	8457211
chr1	8469198	8469512
chr1	8483521	8484726
chr1	8503579	8503789
chr1	8516121	8516489
chr1	8524665	8524905
chr1	8540877	8541224
chr1	8580534	8580795
chr1	8585512	8586268
chr1	8611158	8611680
chr1	8621253	8621522
chr1	8631535	8631939
chr1	8658261	8658565
chr1	8680057	8680361
chr1	8686337	8686916
chr1	8703092	8703435
chr1	8720570	8721558
chr1	8730528	8730906
chr1	8761136	8761356
chr1	8763104	8763693
chr1	8766824	8767435
chr1	8772356	8773054
chr1	8772356	8773054
chr1	8842229	8842712
chr1	8849478	8849799
chr1	8877072	8878255
chr1	8889678	8890140
chr1	8908939	8909561
chr1	8931671	8931891
chr1	8938041	8939426
chr1	8938041	8939426
chr1	8938041	8939426
chr1	8950513	8950750
chr1	8968595	8968807
chr1	9003316	9003645
chr1	9054264	9054751
chr1	9061681	9062780
chr1	9082316	9082861
chr1	9138894	9139399
chr1	9161704	9162041
chr1	9170853	9171302
chr1	9172860	9173610
chr1	9188708	9189781
chr1	9188708	9189781
chr1	9222063	9222581
chr1	9241482	9242748
chr1	9241482	9242748
chr1	9243001	9243237
chr1	9256489	9256748
chr1	9258636	9259127
chr1	9262208	9262430
chr1	9294370	9295426
chr1	9309876	9310469
chr1	9309876	9310469
chr1	9327228	9327445
chr1	9339427	9339682
chr1	9352411	9353830
chr1	9352411	9353830
chr1	9371346	9371953
chr1	9398675	9399140
chr1	9412299	9412913
chr1	9431531	9432114
chr1	9444641	9445086
chr1	9461963	9462394
chr1	9466381	9466588
chr1	9473128	9473625
chr1	9488743	9489276
chr1	9495200	9495537
chr1	9496293	9496574
chr1	9504103	9504411
chr1	9515919	9516275
chr1	9555302	9555559
chr1	9565399	9565639
chr1	9591288	9591785
chr1	9597978	9598192
chr1	9599045	9600258
chr1	9599045	9600258
chr1	9606806	9607163
chr1	9635567	9636684
chr1	9635567	9636684
chr1	9635567	9636684
chr1	9648565	9649488
chr1	9648565	9649488
chr1	9653567	9653925
chr1	9675614	9675953
chr1	9687136	9687389
chr1	9711464	9712511
chr1	9731605	9731901
chr1	9747309	9748037
chr1	9749162	9750222
chr1	9749162	9750222
chr1	9781774	9782005
chr1	9852392	9852680
chr1	9871502	9871718
chr1	9883445	9884684
chr1	9883445	9884684
chr1	9895594	9896257
chr1	9895594	9896257
chr1	9903592	9903813
chr1	9927627	9928184
chr1	9934828	9935545
chr1	9964631	9965145
chr1	9969802	9971039
chr1	9994249	9995072
chr1	9994249	9995072
chr1	10002527	10003579
chr1	10002527	10003579
chr1	10010524	10010847
chr1	10057084	10058122
chr1	10076003	10076285
chr1	10092617	10093661
chr1	10142786	10143002
chr1	10168291	10168577
chr1	10230249	10230574
chr1	10269946	10271372
chr1	10331323	10331557
chr1	10361551	10362036
chr1	10398256	10398724
