chr1	9992	10442
chr1	28897	29899
chr1	28897	29899
chr1	137253	137456
chr1	237696	237900
chr1	388992	389353
chr1	564518	564834
chr1	564518	564834
chr1	565041	565257
chr1	566094	566738
chr1	566094	566738
chr1	567268	567673
chr1	567268	567673
chr1	601109	601412
chr1	713780	714621
chr1	713780	714621
chr1	762160	763413
chr1	762160	763413
chr1	780882	781529
chr1	793417	793873
chr1	805064	805423
chr1	839648	840570
chr1	839648	840570
chr1	856343	856732
chr1	856343	856732
chr1	859149	859746
chr1	859967	861488
chr1	859967	861488
chr1	859967	861488
chr1	870045	870249
chr1	875695	876056
chr1	877046	877945
chr1	877046	877945
chr1	877046	877945
chr1	894427	894962
chr1	895868	896656
chr1	895868	896656
chr1	901708	902658
chr1	911333	911936
chr1	919651	919871
chr1	931252	931563
chr1	934243	934606
chr1	935237	936256
chr1	935237	936256
chr1	937077	937429
chr1	940518	940993
chr1	941846	942174
chr1	941846	942174
chr1	948596	949284
chr1	948596	949284
chr1	954720	956065
chr1	954720	956065
chr1	960101	960689
chr1	967974	969387
chr1	967974	969387
chr1	975450	976330
chr1	994508	995312
chr1	999317	999763
chr1	1003983	1004965
chr1	1003983	1004965
chr1	1014792	1016120
chr1	1014792	1016120
chr1	1014792	1016120
chr1	1051218	1052266
chr1	1057562	1057758
chr1	1060190	1060754
chr1	1063905	1064189
chr1	1085698	1086047
chr1	1092837	1093615
chr1	1109106	1109709
chr1	1111752	1111942
chr1	1136264	1137191
chr1	1136264	1137191
chr1	1141725	1142115
chr1	1166920	1167900
chr1	1181892	1182486
chr1	1185583	1185793
chr1	1200513	1201011
chr1	1208836	1210032
chr1	1208836	1210032
chr1	1225637	1226057
chr1	1227233	1227664
chr1	1242936	1244627
chr1	1242936	1244627
chr1	1259666	1260696
chr1	1259666	1260696
chr1	1270232	1270551
chr1	1284419	1285370
chr1	1284419	1285370
chr1	1289393	1289734
chr1	1290692	1290970
chr1	1295680	1296187
chr1	1310440	1311027
chr1	1334307	1335464
chr1	1342284	1343305
chr1	1350372	1350989
chr1	1362969	1363325
chr1	1367145	1367513
chr1	1370818	1371366
chr1	1373437	1373891
chr1	1376273	1376502
chr1	1406823	1407743
chr1	1406823	1407743
chr1	1440429	1441092
chr1	1440429	1441092
chr1	1446888	1448179
chr1	1446888	1448179
chr1	1474860	1475228
chr1	1475538	1476313
chr1	1509572	1510572
chr1	1535004	1535992
chr1	1550445	1551700
chr1	1550445	1551700
chr1	1567471	1568256
chr1	1580335	1580798
chr1	1590208	1591085
chr1	1590208	1591085
chr1	1610306	1610557
chr1	1618029	1618437
chr1	1623787	1625191
chr1	1623787	1625191
chr1	1623787	1625191
chr1	1655479	1656426
chr1	1677096	1678294
chr1	1677096	1678294
chr1	1709344	1710712
chr1	1758078	1758717
chr1	1771829	1772073
chr1	1778356	1778975
chr1	1790204	1790979
chr1	1790204	1790979
chr1	1814688	1815086
chr1	1821487	1823282
chr1	1821487	1823282
chr1	1821487	1823282
chr1	1840239	1840947
chr1	1850220	1851289
chr1	1875408	1875903
chr1	1891336	1891900
chr1	1916822	1917139
chr1	1934997	1935558
chr1	1950764	1951402
chr1	1950764	1951402
chr1	1980983	1982185
chr1	1980983	1982185
chr1	2036112	2036501
chr1	2047406	2047693
chr1	2056253	2056489
chr1	2064527	2065260
chr1	2066860	2067179
chr1	2105329	2106196
chr1	2120869	2121376
chr1	2125953	2126895
chr1	2125953	2126895
chr1	2130691	2130985
chr1	2135850	2136380
chr1	2136683	2137177
chr1	2143799	2144450
chr1	2158454	2159503
chr1	2180036	2180253
chr1	2202130	2202352
chr1	2203382	2203777
chr1	2210609	2211045
chr1	2242878	2243221
chr1	2245835	2246944
chr1	2245835	2246944
chr1	2253711	2254235
chr1	2313145	2313420
chr1	2322589	2323881
chr1	2322589	2323881
chr1	2343499	2344814
chr1	2375041	2375569
chr1	2383363	2383625
chr1	2399463	2399717
chr1	2405303	2405893
chr1	2425539	2426121
chr1	2457335	2458368
chr1	2466328	2467060
chr1	2472158	2472402
chr1	2477303	2478717
chr1	2477303	2478717
chr1	2477303	2478717
chr1	2494295	2494647
chr1	2507428	2507662
chr1	2509761	2510092
chr1	2516984	2517180
chr1	2517427	2518747
chr1	2560263	2560586
chr1	2573913	2575054
chr1	2627234	2627518
chr1	2628985	2629313
chr1	2977733	2977975
chr1	2986070	2987157
chr1	2986070	2987157
chr1	3021913	3022611
chr1	3031625	3032235
chr1	3031625	3032235
chr1	3053230	3053708
chr1	3087342	3088011
chr1	3135892	3136464
chr1	3138570	3138936
chr1	3150222	3150508
chr1	3164238	3164615
chr1	3166824	3167274
chr1	3200455	3200767
chr1	3229658	3230369
chr1	3229658	3230369
chr1	3236568	3237632
chr1	3236568	3237632
chr1	3247416	3247793
chr1	3265605	3266535
chr1	3265605	3266535
chr1	3268986	3269520
chr1	3309679	3310982
chr1	3319895	3320445
chr1	3334448	3334806
chr1	3341196	3341557
chr1	3370748	3371997
chr1	3370748	3371997
chr1	3376996	3377497
chr1	3387805	3388682
chr1	3399001	3399299
chr1	3407721	3408463
chr1	3418605	3418989
chr1	3447075	3448406
chr1	3447075	3448406
chr1	3464719	3465049
chr1	3470224	3470412
chr1	3481934	3482166
chr1	3503889	3504496
chr1	3515100	3515343
chr1	3527587	3528654
chr1	3527587	3528654
chr1	3530087	3530521
chr1	3535390	3535803
chr1	3540857	3542370
chr1	3540857	3542370
chr1	3566353	3566792
chr1	3568830	3569663
chr1	3585345	3585858
chr1	3591568	3591776
chr1	3600733	3601089
chr1	3612295	3612487
chr1	3629523	3629805
chr1	3634602	3634966
chr1	3641017	3641250
chr1	3643899	3644292
chr1	3655841	3656199
chr1	3663522	3664105
chr1	3667108	3667797
chr1	3667108	3667797
chr1	3688587	3689700
chr1	3688587	3689700
chr1	3712563	3713525
chr1	3773245	3774435
chr1	3816350	3818061
chr1	3816350	3818061
chr1	3816350	3818061
chr1	3827311	3827858
chr1	4210484	4210724
chr1	4216195	4216542
chr1	4221804	4222316
chr1	4244296	4244497
chr1	4327535	4328013
chr1	4577591	4577874
chr1	4589702	4590175
chr1	4589702	4590175
chr1	4621172	4621362
chr1	4654546	4654806
chr1	4712750	4713012
chr1	4714448	4714686
chr1	4716419	4716763
chr1	4751623	4751827
chr1	4770884	4771722
chr1	4886202	4886396
chr1	5025124	5025734
chr1	5114009	5114327
chr1	5179474	5180008
chr1	5211911	5212357
chr1	5232162	5232597
chr1	5285811	5286749
chr1	5285811	5286749
chr1	5301367	5301994
chr1	5315600	5315835
chr1	5385039	5385918
chr1	5393385	5393626
chr1	5415393	5415911
chr1	5541996	5542513
chr1	5569907	5570184
chr1	5574498	5574860
chr1	5575702	5576289
chr1	5634288	5634476
chr1	5657538	5658841
chr1	5657538	5658841
chr1	5671641	5671922
chr1	5681151	5681339
chr1	5692422	5692697
chr1	5707231	5707673
chr1	5712442	5713192
chr1	5712442	5713192
chr1	5730694	5730947
chr1	5741972	5742697
chr1	5748411	5748866
chr1	5748411	5748866
chr1	5777907	5778412
chr1	5788847	5789537
chr1	5800911	5801252
chr1	5805910	5806521
chr1	5812307	5812762
chr1	5890901	5891114
chr1	5907292	5907603
chr1	5956482	5957159
chr1	5975991	5976266
chr1	6030871	6031291
chr1	6040429	6040924
chr1	6052014	6053082
chr1	6086160	6086534
chr1	6094066	6094727
chr1	6094066	6094727
chr1	6112696	6113257
chr1	6187766	6188033
chr1	6208551	6209112
chr1	6221834	6222137
chr1	6239225	6239840
chr1	6240877	6241272
chr1	6259076	6260122
chr1	6265115	6265573
chr1	6265882	6266410
chr1	6268917	6269777
chr1	6268917	6269777
chr1	6278656	6278902
chr1	6295492	6296272
chr1	6300205	6300681
chr1	6300205	6300681
chr1	6305224	6305543
chr1	6306868	6307061
chr1	6319870	6321885
chr1	6319870	6321885
chr1	6330224	6330507
chr1	6403632	6403843
chr1	6413519	6414124
chr1	6413519	6414124
chr1	6419379	6420040
