TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
MAFB	AADAT	-0.3689	37.2	-0.2	rgb(174,191,225)	1.7241	None
NR4A3	AADAT	-0.70781	48.48	-0.48	rgb(113,154,235)	1.9498	None
MAFB	AB074188	0.15118	22	0	rgb(217,217,217)	1.4201	2,2
MAFB	ABCA9	0.068278	17	0	rgb(217,217,217)	1.3201	None
NR4A3	ABCA9	0.53812	44.28	0.277	rgb(220,164,165)	1.8658	None
MAFA	ABCC4	-0.63589	46.47	-0.47	rgb(114,154,235)	1.9096	None
MAFB	ABCC4	0.56059	44.08	0.08	rgb(218,202,202)	1.8618	None
MAFA	ABLIM2	-0.61553	46.54	-0.54	rgb(101,146,237)	1.911	None
MAFA	ACBD7	0.084387	19	0	rgb(217,217,217)	1.3601	None
MAFB	ACBD7	-0.60987	46.45	-0.45	rgb(119,158,234)	1.9092	None
NR4A3	ACBD7	0.035399	15	0	rgb(217,217,217)	1.2801	None
MAFA	ACE	0.35019	36.18	0.185	rgb(219,182,182)	1.7037	None
MAFB	ACE	0.76311	49.55	0.548	rgb(223,112,113)	1.9712	None
NR4A3	ACE	-0.70409	48.55	-0.55	rgb( 98,144,238)	1.9512	None
NR4A3	ACOT7	-0.43362	39.2	-0.2	rgb(173,190,225)	1.7642	None
MAFA	ACSL6	0.29533	33	0	rgb(217,217,217)	1.6401	None
NR4A3	ACSL6	0.72292	48.68	0.683	rgb(225, 87, 88)	1.9538	None
MAFA	ACSS3	0.092482	18	0	rgb(217,217,217)	1.3401	None
NR4A3	ACSS3	-0.66981	47.5	-0.5	rgb(109,151,236)	1.9302	None
MAFA	ACTL6B	0.29533	33	0	rgb(217,217,217)	1.6401	None
MAFB	ACTL6B	0.38294	38.01	0.008	rgb(217,216,216)	1.7403	None
MAFA	ADAM12	0.43362	39.2	0.205	rgb(219,178,178)	1.7642	None
MAFB	ADAM12	0.32805	35	0	rgb(217,217,217)	1.6801	None
NR4A3	ADAM12	0.084387	19	0	rgb(217,217,217)	1.3601	None
MAFA	ADAMTSL1	0.91322	50.68	0.685	rgb(225, 86, 88)	1.9938	None
NR4A3	ADAMTSL1	0.61665	46.57	0.567	rgb(223,109,110)	1.9116	None
MAFA	ADAMTSL2	0.69979	48.5	0.505	rgb(223,121,122)	1.9502	None
MAFB	ADAMTSL2	0.027303	15	0	rgb(217,217,217)	1.2801	None
MAFA	ADCY1	0.15118	22	0	rgb(217,217,217)	1.4201	None
MAFB	ADCY1	0.55597	44.62	0.62	rgb(224, 99,100)	1.8726	None
NR4A3	ADCY1	0.14469	23	0	rgb(217,217,217)	1.4401	None
MAFA	ADCY2	0.88819	50.62	0.622	rgb(224, 98, 99)	1.9926	None
NR4A3	ADCY2	0.21727	28	0	rgb(217,217,217)	1.5401	None
MAFA	ADCY5	0.21727	28	0	rgb(217,217,217)	1.5401	None
NR4A3	ADCY5	0.84337	50.48	0.48	rgb(222,125,126)	1.9898	None
MAFA	ADD2	0.12321	21	0	rgb(217,217,217)	1.4001	None
MAFB	ADD2	0.40252	38.54	0.538	rgb(223,114,115)	1.751	None
NR4A3	ADD2	0.31152	34	0	rgb(217,217,217)	1.6601	None
MAFA	ADH6	0.78806	50.19	0.193	rgb(219,180,180)	1.984	None
MAFB	ADH6	-0.78658	50.15	-0.15	rgb(184,197,223)	1.9832	None
MAFB	ADORA2A	0.61499	45.75	0.755	rgb(225, 73, 74)	1.8952	2,2
MAFA	AEBP1	-0.70983	48.62	-0.62	rgb( 83,136,240)	1.9526	None
MAFB	AEBP1	0.37051	37.25	0.252	rgb(220,169,169)	1.7251	None
NR4A3	AEBP1	0.63759	47.34	0.34	rgb(221,152,153)	1.927	None
MAFB	AF070581	0.10777	20	0	rgb(217,217,217)	1.3801	2,2
MAFA	AF116693	0.30343	32	0	rgb(217,217,217)	1.6201	2,2
MAFB	AF258560	0.16638	23	0	rgb(217,217,217)	1.4401	2,2
MAFA	AF420437	0.4501	39.77	0.768	rgb(225, 70, 72)	1.7756	2,2
MAFA	AGAP11	0.21727	28	0	rgb(217,217,217)	1.5401	None
MAFB	AGAP11	0.23296	29	0	rgb(217,217,217)	1.5601	None
NR4A3	AGAP11	0.83635	50.46	0.465	rgb(222,128,129)	1.9894	None
MAFB	AGT	0.59909	46.3	0.296	rgb(220,160,161)	1.9062	None
NR4A3	AGT	0.90913	50.63	0.63	rgb(224, 97, 98)	1.9928	None
MAFA	AIF1	-0.52408	43.57	-0.57	rgb( 92,141,239)	1.8516	None
MAFB	AIF1	0.052045	17	0	rgb(217,217,217)	1.3201	None
NR4A3	AK024119	0.73337	49.36	0.362	rgb(221,148,149)	1.9674	2,2
MAFA	AK024248	-0.47055	41.53	-0.53	rgb(103,148,237)	1.8108	2,2
MAFA	AK027332	0.24796	30	0	rgb(217,217,217)	1.5801	2,2
MAFB	AK054990	0.092482	18	0	rgb(217,217,217)	1.3401	2,2
MAFA	AK055257	0.66786	47.7	0.703	rgb(225, 83, 84)	1.9342	2,2
NR4A3	AK055386	0.41161	39.24	0.242	rgb(220,171,171)	1.765	2,2
MAFB	AK091593	0.77266	49.66	0.659	rgb(224, 91, 92)	1.9734	2,2
NR4A3	AK092048	0.32805	35	0	rgb(217,217,217)	1.6801	2,2
NR4A3	AK093555	0.62086	46.71	0.714	rgb(225, 81, 82)	1.9144	2,2
MAFA	AK095242	0.78298	49.77	0.771	rgb(225, 70, 71)	1.9756	2,2
MAFB	AK096718	0.035399	15	0	rgb(217,217,217)	1.2801	2,2
MAFA	AK122764	0.80207	50.3	0.301	rgb(220,159,160)	1.9862	2,2
MAFB	AK122764	0.28724	31	0	rgb(217,217,217)	1.6001	2,2
MAFB	AK125333	0.69645	48.47	0.471	rgb(222,127,128)	1.9496	2,2
MAFA	AK126286	0.084387	19	0	rgb(217,217,217)	1.3601	2,2
MAFA	AK126532	0.14469	23	0	rgb(217,217,217)	1.4401	2,2
NR4A3	AK128153	0.75081	49.5	0.501	rgb(223,121,122)	1.9702	2,2
NR4A3	AK311213	0.83994	50.47	0.471	rgb(222,127,128)	1.9896	2,2
MAFA	AKR1B1	0.786	50.13	0.126	rgb(218,193,193)	1.9828	None
MAFB	AKR1B1	-0.48104	42.24	-0.24	rgb(164,185,226)	1.825	None
MAFA	AKT3	-0.88616	50.58	-0.58	rgb( 92,141,239)	1.9918	None
MAFB	AKT3	0.052045	17	0	rgb(217,217,217)	1.3201	None
