Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	ventricular septum morphogenesis (GO:0060412)	2/21	0.0026382788643571783	0.2478443467511277	0	0	29.515196441808747	175.25027215896412	HEYL;PROX1
GO_Biological_Process_2018	ventricular septum development (GO:0003281)	2/28	0.004671236517216912	0.2478443467511277	0	0	21.56121343445287	115.70461804458128	HEYL;PROX1
GO_Biological_Process_2018	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	2/41	0.009828533928940142	0.2478443467511277	0	0	14.364752618273744	66.40057337209727	CDH22;PCDHB16
GO_Biological_Process_2018	cardiac ventricle morphogenesis (GO:0003208)	2/43	0.010772732804316568	0.2478443467511277	0	0	13.662658880109928	61.901915168417176	HEYL;PROX1
GO_Biological_Process_2018	defense response to bacterium (GO:0042742)	4/241	0.011700378737774065	0.2478443467511277	0	0	4.816241668195438	21.423288638975922	IGHG1;IFNE;LTF;LYPD8
GO_Biological_Process_2018	negative regulation of viral genome replication (GO:0045071)	2/50	0.014376533555205991	0.2478443467511277	0	0	11.66607981220657	49.489353989336244	PROX1;LTF
GO_Biological_Process_2018	B cell differentiation (GO:0030183)	2/52	0.015489228344894771	0.2478443467511277	0	0	11.19830985915493	46.67019310326785	IFNE;KIT
GO_Biological_Process_2018	negative regulation of viral life cycle (GO:1903901)	2/61	0.020931854968836417	0.2478443467511277	0	0	9.485796132728577	36.676670619157036	PROX1;LTF
GO_Biological_Process_2018	smooth muscle tissue development (GO:0048745)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	PROX1
GO_Biological_Process_2018	purine ribonucleoside monophosphate catabolic process (GO:0009169)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	AMPD3
GO_Biological_Process_2018	venous blood vessel morphogenesis (GO:0048845)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	PROX1
GO_Biological_Process_2018	epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	HEYL
GO_Biological_Process_2018	positive regulation of osteoblast proliferation (GO:0033690)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	LTF
GO_Biological_Process_2018	activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	CHRNA3
GO_Biological_Process_2018	regulation of sarcomere organization (GO:0060297)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	PROX1
GO_Biological_Process_2018	ventricular cardiac muscle cell development (GO:0055015)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	PROX1
GO_Biological_Process_2018	lens fiber cell development (GO:0070307)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	PROX1
GO_Biological_Process_2018	regulation of osteoclast development (GO:2001204)	1/6	0.021703662747464183	0.2478443467511277	0	0	55.338888888888896	211.96312071821208	LTF
GO_Biological_Process_2018	regulation of viral genome replication (GO:0045069)	2/63	0.02223479370446544	0.2478443467511277	0	0	9.173862849226506	34.91661125444899	PROX1;LTF
GO_Biological_Process_2018	lymphatic endothelial cell differentiation (GO:0060836)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	PROX1
GO_Biological_Process_2018	AMP metabolic process (GO:0046033)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	AMPD3
GO_Biological_Process_2018	venous blood vessel development (GO:0060841)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	PROX1
GO_Biological_Process_2018	oxygen transport (GO:0015671)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	CYGB
GO_Biological_Process_2018	bone cell development (GO:0098751)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	KIT
GO_Biological_Process_2018	melanocyte differentiation (GO:0030318)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	KIT
GO_Biological_Process_2018	regulation of transcription involved in cell fate commitment (GO:0060850)	1/7	0.025275502302547336	0.2478443467511277	0	0	46.113425925925924	169.60147491659868	PROX1
GO_Biological_Process_2018	nervous system development (GO:0007399)	5/455	0.025326685260169485	0.2478443467511277	0	0	3.182516339869281	11.69860126605092	CHRNA3;ADORA2A;DPYSL4;PCDHB16;PROX1
GO_Biological_Process_2018	regulation of endothelial cell migration (GO:0010594)	2/69	0.02633833013333304	0.2478443467511277	0	0	8.349800294303133	30.365969068035497	ATOH8;PROX1
