Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	JAK-STAT signaling pathway	3/162	0.02146413173589994	0.3496499729736057	0	0	5.3283018867924525	20.46798982652745	CSH2;IFNE;CSH1
KEGG_2019_Human	Cytokine-cytokine receptor interaction	4/294	0.02255806277249069	0.3496499729736057	0	0	3.92543728135932	14.883934223189074	CSH2;IFNE;CSH1;IL17C
KEGG_2019_Human	Neuroactive ligand-receptor interaction	4/338	0.035105541547009414	0.35206351699498445	0	0	3.4006769070554537	11.390214589249842	CHRNA3;ADORA2A;CSH2;CSH1
KEGG_2019_Human	IL-17 signaling pathway	2/93	0.045427550579997984	0.35206351699498445	0	0	6.140225971211888	18.983346835348595	IL17C;MUC5AC
KEGG_2019_Human	Nitrogen metabolism	1/17	0.060293950784224226	0.37382249486219016	0	0	17.283854166666668	48.54211057952261	CA8
KEGG_2019_Human	Breast cancer	2/147	0.10067268036123928	0.5201421818664029	0	0	3.843030597377368	8.823140213719672	HEYL;KIT
KEGG_2019_Human	PI3K-Akt signaling pathway	3/354	0.1393025957272701	0.5328411653625413	0	0	2.39023199023199	4.7114024441698685	CSH2;CSH1;KIT
KEGG_2019_Human	Rap1 signaling pathway	2/206	0.17340194443494605	0.5328411653625413	0	0	2.7234189450428063	4.771819443667732	ADORA2A;KIT
KEGG_2019_Human	Pathogenic Escherichia coli infection	1/55	0.18240588726064516	0.5328411653625413	0	0	5.111368312757202	8.697100140634774	TUBB4A
KEGG_2019_Human	Central carbon metabolism in cancer	1/65	0.21184877234905347	0.5328411653625413	0	0	4.310546875	6.689462678144858	KIT
KEGG_2019_Human	Acute myeloid leukemia	1/66	0.21473490008633264	0.5328411653625413	0	0	4.244017094017094	6.528788087046047	KIT
KEGG_2019_Human	RIG-I-like receptor signaling pathway	1/70	0.22617553722407735	0.5328411653625413	0	0	3.9971819645732682	5.941586619779508	IFNE
KEGG_2019_Human	Bacterial invasion of epithelial cells	1/74	0.2374517444684713	0.5328411653625413	0	0	3.7773972602739727	5.431107245351441	SEPT3
KEGG_2019_Human	Taste transduction	1/83	0.2622340345044171	0.5328411653625413	0	0	3.3612804878048776	4.499134141777519	SCN3A
KEGG_2019_Human	Gap junction	1/88	0.2756569436541569	0.5328411653625413	0	0	3.167305236270753	4.081383649422967	TUBB4A
KEGG_2019_Human	Hematopoietic cell lineage	1/97	0.2992139021231464	0.5328411653625413	0	0	2.869068287037037	3.461807953218781	KIT
KEGG_2019_Human	Melanogenesis	1/101	0.3094395676111097	0.5328411653625413	0	0	2.75375	3.230127997864633	KIT
KEGG_2019_Human	Cholinergic synapse	1/112	0.3368074396256327	0.5328411653625413	0	0	2.47947947947948	2.6982784378310085	CHRNA3
KEGG_2019_Human	Human papillomavirus infection	2/330	0.3397327314389114	0.5328411653625413	0	0	1.683184472689797	1.8171593157135408	HES6;HEYL
KEGG_2019_Human	Purine metabolism	1/129	0.377012753005852	0.5328411653625413	0	0	2.148328993055556	2.0956439410726277	AMPD3
KEGG_2019_Human	Vascular smooth muscle contraction	1/132	0.3838538871849641	0.5328411653625413	0	0	2.0988125530110264	2.009598959407874	ADORA2A
KEGG_2019_Human	Parkinson disease	1/142	0.4061268899537921	0.5328411653625413	0	0	1.9489755713159969	1.7562016791215975	ADORA2A
KEGG_2019_Human	Phospholipase D signaling pathway	1/148	0.4191075144318573	0.5328411653625413	0	0	1.86885865457294	1.6252114296088644	KIT
KEGG_2019_Human	Phagosome	1/152	0.4276053811913517	0.5328411653625413	0	0	1.8189845474613688	1.5453265355059809	TUBB4A
KEGG_2019_Human	Ribosome	1/153	0.4297106172278559	0.5328411653625413	0	0	1.8069261695906436	1.5262080466738772	MRPL34
KEGG_2019_Human	Alcoholism	1/180	0.4837526669343855	0.5726640604956496	0	0	1.53227808814401	1.1127120335791283	ADORA2A
KEGG_2019_Human	Calcium signaling pathway	1/188	0.4987719236575012	0.5726640604956496	0	0	1.4661319073083778	1.0198506713118856	ADORA2A
KEGG_2019_Human	cAMP signaling pathway	1/212	0.5412913196519876	0.5992845507149613	0	0	1.297788309636651	0.7965794294743186	ADORA2A
KEGG_2019_Human	Ras signaling pathway	1/232	0.5739905911124279	0.5992845507149613	0	0	1.1842231842231845	0.6574123521084521	KIT
KEGG_2019_Human	Pathways in cancer	2/530	0.5799527910144786	0.5992845507149613	0	0	1.0349445155783183	0.563846645242897	HEYL;KIT
KEGG_2019_Human	MAPK signaling pathway	1/295	0.6626854389527864	0.6626854389527864	0	0	0.9274848828420256	0.3816181556058224	KIT
