Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	2/20	0.002392649522599409	0.21773110655654612	0	0	31.156494522691702	188.04047198052453	HEYL;DACH1
GO_Molecular_Function_2018	LBD domain binding (GO:0050693)	1/6	0.021703662747464183	0.34292184508527523	0	0	55.338888888888896	211.96312071821208	PROX1
GO_Molecular_Function_2018	ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	2/65	0.02357054040324762	0.34292184508527523	0	0	8.88173485356584	33.28658960691236	ZCCHC12;ZCCHC18
GO_Molecular_Function_2018	satellite DNA binding (GO:0003696)	1/7	0.025275502302547336	0.34292184508527523	0	0	46.113425925925924	169.60147491659868	HEYL
GO_Molecular_Function_2018	serotonin-gated cation-selective channel activity (GO:0022850)	1/7	0.025275502302547336	0.34292184508527523	0	0	46.113425925925924	169.60147491659868	CHRNA3
GO_Molecular_Function_2018	signal recognition particle binding (GO:0005047)	1/8	0.028834479875414456	0.34292184508527523	0	0	39.52380952380953	140.15867684434946	LTF
GO_Molecular_Function_2018	purinergic receptor activity (GO:0035586)	1/8	0.028834479875414456	0.34292184508527523	0	0	39.52380952380953	140.15867684434946	ADORA2A
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly (GO:0001075)	1/9	0.03238064093072697	0.34292184508527523	0	0	34.58159722222222	118.62160586885466	DACH1
GO_Molecular_Function_2018	filamin binding (GO:0031005)	1/10	0.03591403083014349	0.34292184508527523	0	0	30.737654320987648	102.2527178173034	DPYSL4
GO_Molecular_Function_2018	ion channel activity (GO:0005216)	2/93	0.045427550579997984	0.34292184508527523	0	0	6.140225971211888	18.983346835348595	CHRNA3;SCN3A
GO_Molecular_Function_2018	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	2/97	0.04898657189673779	0.34292184508527523	0	0	5.880504077094144	17.736829682647873	DACH1;PROX1
GO_Molecular_Function_2018	acetylcholine-gated cation-selective channel activity (GO:0022848)	1/15	0.053390991746619335	0.34292184508527523	0	0	19.75496031746032	57.88427080418689	CHRNA3
GO_Molecular_Function_2018	myosin V binding (GO:0031489)	1/15	0.053390991746619335	0.34292184508527523	0	0	19.75496031746032	57.88427080418689	RAB39B
GO_Molecular_Function_2018	type I interferon receptor binding (GO:0005132)	1/16	0.056848699968537475	0.34292184508527523	0	0	18.43703703703704	52.8656580429068	IFNE
GO_Molecular_Function_2018	muscle alpha-actinin binding (GO:0051371)	1/16	0.056848699968537475	0.34292184508527523	0	0	18.43703703703704	52.8656580429068	MYBPC2
GO_Molecular_Function_2018	ligand-dependent nuclear receptor binding (GO:0016922)	1/17	0.060293950784224226	0.34292184508527523	0	0	17.283854166666668	48.54211057952261	PROX1
GO_Molecular_Function_2018	voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030)	1/23	0.08070631631088797	0.36713638064131693	0	0	12.56628787878788	31.62857298179009	SCN3A
GO_Molecular_Function_2018	acetylcholine receptor activity (GO:0015464)	1/23	0.08070631631088797	0.36713638064131693	0	0	12.56628787878788	31.62857298179009	CHRNA3
GO_Molecular_Function_2018	voltage-gated sodium channel activity (GO:0005248)	1/23	0.08070631631088797	0.36713638064131693	0	0	12.56628787878788	31.62857298179009	SCN3A
GO_Molecular_Function_2018	calcium ion binding (GO:0005509)	3/284	0.08549490909287878	0.36713638064131693	0	0	2.9963396034570406	7.368893335220889	MEX3B;CDH22;TUBB4A
GO_Molecular_Function_2018	cation channel activity (GO:0005261)	2/146	0.0995293176361152	0.36713638064131693	0	0	3.86991392801252	8.929064126559682	CHRNA3;SCN3A
GO_Molecular_Function_2018	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/29	0.10068123124553316	0.36713638064131693	0	0	9.870535714285714	22.660735221252367	CHRNA3
GO_Molecular_Function_2018	alpha-actinin binding (GO:0051393)	1/29	0.10068123124553316	0.36713638064131693	0	0	9.870535714285714	22.660735221252367	MYBPC2
GO_Molecular_Function_2018	protein serine/threonine kinase activator activity (GO:0043539)	1/31	0.107243928503136	0.36713638064131693	0	0	9.211574074074074	20.566214716689426	LTF
GO_Molecular_Function_2018	ligand-gated channel activity (GO:0022834)	1/31	0.107243928503136	0.36713638064131693	0	0	9.211574074074074	20.566214716689426	CHRNA3
GO_Molecular_Function_2018	serotonin receptor activity (GO:0099589)	1/31	0.107243928503136	0.36713638064131693	0	0	9.211574074074074	20.566214716689426	CHRNA3
GO_Molecular_Function_2018	transmitter-gated ion channel activity (GO:0022824)	1/33	0.1137593866463937	0.36713638064131693	0	0	8.63498263888889	18.769600161790645	CHRNA3
GO_Molecular_Function_2018	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	2/159	0.1146710799732328	0.36713638064131693	0	0	3.5471427289853774	7.682002395319756	DACH1;PROX1
GO_Molecular_Function_2018	E-box binding (GO:0070888)	1/34	0.11699950591866147	0.36713638064131693	0	0	8.372895622895623	17.964764003409375	ATOH8
GO_Molecular_Function_2018	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1/36	0.12344473334823387	0.3744490244896427	0	0	7.893650793650794	16.51321534130612	CHRNA3
GO_Molecular_Function_2018	sodium channel activity (GO:0005272)	1/40	0.13619630195383398	0.399802047670932	0	0	7.082621082621082	14.12032444596875	SCN3A
GO_Molecular_Function_2018	single-stranded RNA binding (GO:0003727)	1/45	0.15187872804092215	0.4012661732648008	0	0	6.276199494949495	11.828583218714314	MEX3B
GO_Molecular_Function_2018	myosin binding (GO:0017022)	1/46	0.15498134701054314	0.4012661732648008	0	0	6.13641975308642	11.441050945408039	RAB39B
GO_Molecular_Function_2018	RNA polymerase II activating transcription factor binding (GO:0001102)	1/47	0.15807277083614502	0.4012661732648008	0	0	6.002717391304348	11.07321143358293	BEX1
GO_Molecular_Function_2018	transcription corepressor activity (GO:0003714)	2/203	0.16950965861246095	0.4012661732648008	0	0	2.764487422044706	4.9065377037081745	HEYL;PROX1
GO_Molecular_Function_2018	cysteine-type endopeptidase inhibitor activity (GO:0004869)	1/51	0.17032730933834414	0.4012661732648008	0	0	5.521388888888889	9.773042438478246	LTF
GO_Molecular_Function_2018	extracellular ligand-gated ion channel activity (GO:0005230)	1/52	0.17336335216475413	0.4012661732648008	0	0	5.412854030501089	9.4852991224055	CHRNA3
GO_Molecular_Function_2018	iron ion binding (GO:0005506)	1/54	0.1794026022045267	0.4012661732648008	0	0	5.208071278825996	8.948106135360762	LTF
GO_Molecular_Function_2018	protein kinase activator activity (GO:0030295)	1/55	0.18240588726064516	0.4012661732648008	0	0	5.111368312757202	8.697100140634774	LTF
GO_Molecular_Function_2018	serine-type peptidase activity (GO:0008236)	2/220	0.19175051496988826	0.4012661732648008	0	0	2.5467114614291253	4.206047171156287	IGHG1;TMPRSS11E
GO_Molecular_Function_2018	GTPase activity (GO:0003924)	2/222	0.19439374860661165	0.4012661732648008	0	0	2.523303457106274	4.1328418847996335	RAB39B;SEPT3
GO_Molecular_Function_2018	ligand-gated cation channel activity (GO:0099094)	1/60	0.1972604581015887	0.4012661732648008	0	0	4.677024482109228	7.591887858510897	CHRNA3
GO_Molecular_Function_2018	transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/61	0.20019926964943	0.4012661732648008	0	0	4.598842592592591	7.39697185422224	KIT
GO_Molecular_Function_2018	transmembrane receptor protein kinase activity (GO:0019199)	1/62	0.2031274691226287	0.4012661732648008	0	0	4.523224043715847	7.209664370539293	KIT
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	1/64	0.2089521828641936	0.4012661732648008	0	0	4.379188712522047	6.856276121616832	PROX1
GO_Molecular_Function_2018	mitogen-activated protein kinase kinase binding (GO:0031434)	1/65	0.21184877234905347	0.4012661732648008	0	0	4.310546875	6.689462678144858	KIT
GO_Molecular_Function_2018	metal ion binding (GO:0046872)	3/442	0.21874789538923334	0.4012661732648008	0	0	1.9025056947608199	2.8914954557862416	MEX3B;CDH22;TUBB4A
GO_Molecular_Function_2018	ligand-gated ion channel activity (GO:0015276)	1/68	0.22047591937626407	0.4012661732648008	0	0	4.1169154228855716	6.224639434669465	CHRNA3
GO_Molecular_Function_2018	phosphatidylinositol-4,5-bisphosphate 3-kinase activity (GO:0046934)	1/68	0.22047591937626407	0.4012661732648008	0	0	4.1169154228855716	6.224639434669465	KIT
GO_Molecular_Function_2018	activating transcription factor binding (GO:0033613)	1/68	0.22047591937626407	0.4012661732648008	0	0	4.1169154228855716	6.224639434669465	BEX1
GO_Molecular_Function_2018	phosphatidylinositol bisphosphate kinase activity (GO:0052813)	1/71	0.22900991275740915	0.4086255306063575	0	0	3.939880952380952	5.807345082506418	KIT
GO_Molecular_Function_2018	core promoter sequence-specific DNA binding (GO:0001046)	1/73	0.23464797994946024	0.4106339649115554	0	0	3.8300540123456788	5.552309978509986	PROX1
